--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
MOT: Align sensor.
MOT: sensor_direction==CCW
MOT: PP check: OK!
MOT: Zero elec. angle: 0.49
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
0	0.00	0.01310	-0.01388	-0.00828	-0.01321	0.01310	-0.00846	0.01211	3.200	-0.021
7378	0.00	0.01310	0.00063	-0.01537	0.00196	0.01310	0.00829	0.00723	3.200	0.000
7388	0.00	0.08885	-0.01549	-0.09368	-0.01529	0.08885	0.03341	0.01763	3.200	0.000
7398	0.00	0.01310	-0.01871	-0.00592	-0.01827	0.01310	-0.01404	0.01991	3.200	0.000
7408	0.00	0.01471	0.00385	-0.01880	0.00550	0.01471	0.01294	0.01639	3.200	0.000
7418	0.00	-0.00141	-0.01388	0.00840	-0.01465	-0.00141	-0.01684	0.02511	3.200	0.000
7428	0.00	0.00020	-0.01549	0.00734	-0.01618	0.00020	-0.01777	0.04022	3.200	0.000
7438	0.00	0.00020	-0.02193	0.01049	-0.02292	0.00020	-0.02521	0.02555	3.200	0.000
7448	0.00	0.06789	0.00385	-0.07998	0.01080	0.06789	0.04365	0.02233	3.200	0.000
7458	0.00	0.00504	0.00385	-0.00768	0.00453	0.00504	0.00736	0.01463	3.200	0.000
7468	0.00	-0.11584	-0.01549	0.14083	-0.02774	-0.11584	-0.08476	0.01820	3.200	0.000
7478	0.00	-0.00302	-0.01710	0.01183	-0.01819	-0.00302	-0.02149	0.02696	3.200	0.000
7488	0.00	-0.00624	-0.02032	0.01748	-0.02159	-0.00624	-0.02707	0.11477	3.200	0.000
7498	0.00	-0.00786	-0.01871	0.01852	-0.02005	-0.00786	-0.02614	0.04456	3.200	0.000
7508	0.00	-0.00947	-0.02193	0.02201	-0.02352	-0.00947	-0.03079	0.02869	3.198	0.000
7518	0.00	-0.00302	-0.01388	0.01051	-0.01464	-0.00302	-0.01777	0.02446	3.200	-4.203
7528	0.00	0.01471	0.00063	-0.01726	0.00183	0.01471	0.00922	0.04076	3.198	0.000
7538	0.00	-0.00624	-0.01871	0.01667	-0.01992	-0.00624	-0.02521	0.02821	3.198	0.000
7548	0.00	-0.00947	-0.01549	0.01875	-0.01683	-0.00947	-0.02335	0.01440	3.198	0.000
7558	0.00	-0.00947	-0.01388	0.01793	-0.01516	-0.00947	-0.02149	0.02511	3.198	0.000
7568	0.01	-0.00141	-0.01871	0.01110	-0.01953	-0.00141	-0.02242	0.01923	3.198	0.000
7578	0.01	-0.00302	-0.01388	0.01051	-0.01464	-0.00302	-0.01777	0.02625	3.198	0.000
7588	0.01	-0.01269	0.25045	-0.11219	0.25885	-0.01269	0.28186	0.03223	3.198	0.000
