--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
MOT: Enable driver.
MOT: Align sensor.
MOT: sensor_direction==CCW
MOT: PP check: OK!
MOT: Zero elec. angle: 0.58
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
0	0.10	0.11648	0.01654	-0.00005	0.00001	0.11648	0.08635	0.09056	4.907
9377	0.10	0.05202	-0.01086	-0.00001	-0.00001	0.05202	0.01749	0.09704	4.854
9397	0.10	0.07780	-0.01247	0.00000	-0.00001	0.07780	0.03052	0.09943	4.758
9417	0.10	0.14549	-0.02375	0.00001	-0.00002	0.14549	0.05657	0.16015	4.683
9437	0.10	0.14549	0.00526	0.00002	-0.00001	0.14549	0.09007	0.16197	4.637
9457	0.10	0.09875	0.02943	0.00002	0.00001	0.09875	0.09100	0.11418	4.565
9477	0.10	0.06330	0.01009	0.00000	0.00002	0.06330	0.04820	0.11749	4.458
9497	0.10	0.01333	0.03266	-0.00000	0.00001	0.01333	0.04541	0.08248	4.389
9517	0.10	0.04234	0.00526	-0.00000	0.00000	0.04234	0.03052	0.08924	4.341
9537	0.10	0.09231	-0.01892	-0.00001	-0.00001	0.09231	0.03145	0.09246	4.263
9557	0.10	0.09392	-0.02536	0.00000	-0.00002	0.09392	0.02494	0.11340	4.160
9577	0.10	0.12615	-0.03181	0.00001	-0.00001	0.12615	0.03610	0.15035	4.100
9597	0.10	0.11648	-0.00602	0.00001	-0.00000	0.11648	0.06030	0.11725	4.041
9617	0.10	0.07780	0.02460	0.00001	0.00001	0.07780	0.07332	0.09824	3.942
9637	0.10	0.05846	0.05683	0.00000	0.00002	0.05846	0.09938	0.10483	3.858
9657	0.10	0.04073	0.05200	-0.00000	0.00002	0.04073	0.08356	0.08266	3.803
9677	0.10	0.02623	0.00526	-0.00000	-0.00000	0.02623	0.02121	0.17516	3.732
9697	0.10	0.08264	-0.00441	-0.00000	-0.00001	0.08264	0.04262	0.07859	3.632
9717	0.10	0.14227	-0.04471	0.00001	-0.00001	0.14227	0.03052	0.12902	3.562
9737	0.10	0.12938	-0.03181	0.00001	-0.00001	0.12938	0.03796	0.16268	3.507
9757	0.10	0.11648	-0.01247	0.00001	0.00001	0.11648	0.05285	0.11193	3.419
9777	0.10	0.07619	0.05200	0.00000	0.00001	0.07619	0.10403	0.10530	3.326
9797	0.10	0.03267	0.06650	0.00000	0.00002	0.03267	0.09566	0.08559	3.267
9817	0.10	-0.03824	0.04072	0.00000	0.00001	-0.03824	0.02494	0.06500	3.201
9837	0.10	0.06652	0.00365	-0.00000	-0.00001	0.06652	0.04262	0.09321	3.109
9857	0.10	0.10359	-0.02859	0.00000	-0.00002	0.10359	0.02680	0.09810	3.030
9877	0.10	0.12777	-0.05115	0.00001	-0.00001	0.12777	0.01470	0.15895	2.973
9897	0.10	0.13582	0.00042	0.00001	-0.00000	0.13582	0.07891	0.11501	2.898
9917	0.10	0.10037	0.02299	0.00001	0.00002	0.10037	0.08449	0.11643	2.806
9937	0.10	0.06652	0.05200	0.00000	0.00002	0.06652	0.09845	0.12311	2.730
9957	0.10	0.05202	0.03910	-0.00000	0.00002	0.05202	0.07518	0.06166	2.669
9977	0.10	0.05846	0.02138	-0.00001	0.00000	0.05846	0.05843	0.06000	2.597
9997	0.10	-0.05275	-0.02214	0.00000	0.00001	-0.05275	-0.05602	0.07841	2.507
10017	0.10	0.09714	-0.04793	0.00000	-0.00001	0.09714	0.00074	0.11557	2.433
10037	0.10	0.14549	-0.01569	0.00001	-0.00001	0.14549	0.06588	0.12054	2.372
10057	0.10	0.10843	-0.00925	0.00001	0.00000	0.10843	0.05192	0.12329	2.293
10077	0.10	0.09231	0.01976	0.00000	0.00002	0.09231	0.07611	0.16289	2.203
10097	0.10	0.06007	0.08101	0.00000	0.00003	0.06007	0.12822	0.12537	2.143
10117	0.10	0.04718	0.06006	-0.00000	0.00002	0.04718	0.09659	0.07233	2.088
10137	0.10	0.04557	0.04072	-0.00001	0.00000	0.04557	0.07332	0.05693	2.014
10157	0.10	0.06330	0.00526	-0.00000	-0.00001	0.06330	0.04262	0.05084	1.921
10177	0.10	0.12132	-0.05760	0.00001	-0.00001	0.12132	0.00353	0.14908	1.850
10197	0.10	0.12454	-0.04471	0.00001	-0.00000	0.12454	0.02028	0.14591	1.793
10217	0.10	0.13260	-0.00280	0.00002	0.00001	0.13260	0.07332	0.11443	1.713
10237	0.10	0.09714	0.04555	0.00000	0.00003	0.09714	0.10868	0.14216	1.615
10257	0.10	0.02462	0.06167	0.00000	0.00001	0.02462	0.08542	0.11566	1.555
10277	0.10	0.05685	0.05522	-0.00000	0.00002	0.05685	0.09659	0.05664	1.496
10297	0.10	0.04557	0.00687	-0.00000	-0.00000	0.04557	0.03424	0.05658	1.416
10317	0.10	-0.03502	-0.04471	0.00000	0.00001	-0.03502	-0.07184	0.10088	1.319
10337	0.10	0.14388	-0.05760	0.00002	-0.00001	0.14388	0.01656	0.15298	1.266
10357	0.10	0.14227	-0.03665	0.00002	-0.00000	0.14227	0.03982	0.17002	1.206
10377	0.10	0.14388	-0.02214	0.00001	0.00001	0.14388	0.05750	0.14950	1.114
10397	0.10	0.06813	0.05200	0.00000	0.00002	0.06813	0.09938	0.11583	1.035
10417	0.10	0.03751	0.08423	0.00000	0.00002	0.03751	0.11892	0.08890	0.980
10437	0.10	0.03106	0.05683	-0.00001	0.00002	0.03106	0.08356	0.05751	0.927
10457	0.10	0.04073	0.02943	-0.00001	-0.00000	0.04073	0.05750	0.05090	0.836
10477	0.10	0.07136	-0.04632	0.00001	-0.00001	0.07136	-0.01229	0.09509	0.755
10497	0.10	0.14388	-0.06888	0.00002	-0.00001	0.14388	0.00353	0.15035	0.704
10517	0.10	0.14711	-0.04471	0.00001	-0.00000	0.14711	0.03331	0.15343	0.646
10537	0.10	0.13744	-0.02859	0.00001	0.00002	0.13744	0.04634	0.16244	0.554
10557	0.10	0.08103	0.03266	0.00001	0.00002	0.08103	0.08449	0.15448	0.476
10577	0.10	0.04234	0.08584	0.00000	0.00003	0.04234	0.12357	0.23209	0.425
10597	0.10	0.01817	0.07134	-0.00000	0.00002	0.01817	0.09286	0.07774	0.364
10617	0.10	0.02623	0.01654	-0.00000	-0.00000	0.02623	0.03424	0.07234	0.276
10637	0.10	0.06330	0.03427	-0.00001	-0.00002	0.06330	0.07611	0.09654	0.195
10657	0.10	0.11971	-0.07372	0.00001	-0.00001	0.11971	-0.01601	0.25670	0.143
10677	0.10	0.12938	-0.04632	0.00001	-0.00000	0.12938	0.02121	0.15404	0.077
10697	0.10	0.14872	-0.00602	0.00001	0.00002	0.14872	0.07891	0.13108	6.274
10717	0.10	0.07780	0.04233	0.00001	0.00002	0.07780	0.09379	0.23076	6.193
10737	0.10	0.05685	0.07940	0.00000	0.00003	0.05685	0.12450	0.12429	6.133
10757	0.10	0.02139	0.03910	-0.00000	0.00001	0.02139	0.05750	0.09458	6.065
10777	0.10	0.04073	0.10680	-0.00001	0.00000	0.04073	0.14683	0.05250	5.983
10797	0.10	0.08264	-0.02053	0.00000	-0.00001	0.08264	0.02401	0.07074	5.897
10817	0.10	0.10359	-0.08178	0.00001	-0.00000	0.10359	-0.03462	0.11731	5.832
10837	0.10	0.12938	-0.03181	0.00001	0.00000	0.12938	0.03796	0.15622	5.763
10857	0.10	0.11648	0.01009	0.00001	0.00002	0.11648	0.07891	0.12149	5.671
10877	0.10	0.19546	0.06006	0.00000	0.00005	0.19546	0.18220	0.09810	5.588
10897	0.10	0.04234	0.04555	-0.00000	0.00002	0.04234	0.07705	0.11039	5.522
10917	0.10	0.03267	0.01654	-0.00001	0.00000	0.03267	0.03796	0.08911	5.453
10937	0.10	0.05685	0.18738	-0.00001	0.00004	0.05685	0.24919	0.04217	5.478
10957	0.10	0.09553	-0.04148	0.00000	-0.00001	0.09553	0.00726	0.11571	5.286
10977	0.10	0.13260	-0.03987	0.00002	-0.00001	0.13260	0.03052	0.17613	5.225
10997	0.10	0.09714	0.00687	0.00001	0.00001	0.09714	0.06402	0.11169	5.150
11017	0.10	0.07780	0.00526	0.00000	0.00001	0.07780	0.05099	0.12091	5.047
11037	0.10	0.02945	0.06328	0.00000	0.00001	0.02945	0.09007	0.07631	4.970
11057	0.10	0.05846	0.00848	-0.00000	0.00000	0.05846	0.04355	0.06474	4.909
11077	0.10	0.06813	-0.00119	-0.00000	-0.00001	0.06813	0.03796	0.09333	4.821
11097	0.10	0.06813	-0.02859	0.00001	-0.00001	0.06813	0.00633	0.11675	4.719
11117	0.10	0.12938	-0.01247	0.00001	-0.00001	0.12938	0.06030	0.16259	4.657
11137	0.10	0.11648	0.00042	0.00001	0.00000	0.11648	0.06774	0.14917	4.603
11157	0.10	0.07136	-0.00764	0.00000	0.00001	0.07136	0.03238	0.11207	4.510
11177	0.10	0.08908	0.05683	-0.00000	0.00003	0.08908	0.11706	0.07138	4.416
11197	0.10	0.04557	0.00687	-0.00000	0.00001	0.04557	0.03424	0.10384	4.360
11217	0.10	0.07297	-0.01247	-0.00000	-0.00001	0.07297	0.02773	0.08760	4.292
11237	0.10	0.08425	-0.00925	-0.00000	-0.00001	0.08425	0.03796	0.23926	4.186
11257	0.10	0.14066	-0.04148	0.00001	-0.00002	0.14066	0.03331	0.19394	4.116
11277	0.10	0.14388	-0.01892	0.00001	-0.00000	0.14388	0.06123	0.16880	4.059
11297	0.10	-0.01084	0.05683	0.00001	0.00001	-0.01084	0.05937	0.03655	3.975
11317	0.10	0.08103	-0.10273	-0.00001	0.00000	0.08103	-0.07184	0.11616	3.881
11337	0.10	-0.00278	-0.04632	0.00000	-0.00001	-0.00278	-0.05509	0.05725	3.823
11357	0.10	-0.04791	0.01009	0.00000	0.00000	-0.04791	-0.01601	0.08911	3.767
11377	0.10	0.08425	0.02621	-0.00001	-0.00001	0.08425	0.07891	0.07311	3.672
11397	0.10	0.11165	-0.02053	0.00000	-0.00001	0.11165	0.04075	0.09565	3.588
11417	0.10	0.12615	-0.04632	0.00001	-0.00001	0.12615	0.01935	0.16109	3.534
11437	0.10	0.12132	0.00526	0.00001	-0.00000	0.12132	0.07611	0.11415	3.464
11457	0.10	0.09392	0.00365	0.00000	0.00002	0.09392	0.05843	0.15387	3.364
11477	0.10	0.04073	0.08584	0.00000	0.00002	0.04073	0.12264	0.10126	3.290
11497	0.10	0.02623	0.03427	-0.00000	0.00001	0.02623	0.05471	0.11187	3.234
11517	0.10	0.06652	0.04072	-0.00001	0.00000	0.06652	0.08542	0.08841	3.152
11537	0.10	0.08264	-0.00602	-0.00000	-0.00001	0.08264	0.04075	0.06608	3.059
11557	0.10	0.11648	-0.05438	0.00001	-0.00001	0.11648	0.00446	0.12928	2.996
11577	0.10	0.11004	-0.03826	0.00001	-0.00000	0.11004	0.01935	0.15245	2.931
11597	0.10	0.10681	-0.00441	0.00001	0.00001	0.10681	0.05657	0.12864	2.846
11617	0.10	0.07780	0.02943	0.00001	0.00002	0.07780	0.07891	0.14877	2.760
11637	0.10	0.03267	0.05683	0.00000	0.00001	0.03267	0.08449	0.11522	2.695
