--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
MOT: Enable driver.
MOT: Align sensor.
MOT: sensor_direction==CCW
MOT: PP check: OK!
MOT: Zero elec. angle: 0.42
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
0	0.10	-0.01762	0.00075	0.00000	-0.00000	-0.01762	-0.00930	0.02203	0.930
9378	0.10	-0.03696	0.11035	-0.00002	0.00018	-0.03696	0.10608	0.03925	0.873
9398	0.10	-0.01923	-0.02342	0.00000	0.00006	-0.01923	-0.03815	0.04781	0.775
9418	0.10	0.03073	-0.06533	0.00001	0.00007	0.03073	-0.05769	0.05806	0.713
9438	0.10	0.02267	-0.03148	0.00000	0.00003	0.02267	-0.02326	0.04514	0.653
9458	0.10	0.02267	-0.00892	0.00000	0.00004	0.02267	0.00279	0.12979	0.561
9478	0.10	-0.02890	0.03299	0.00001	-0.00003	-0.02890	0.02140	0.15515	0.477
9498	0.10	-0.04824	0.06683	0.00001	0.00003	-0.04824	0.04932	0.06129	0.422
9518	0.10	-0.05469	0.02654	0.00002	0.00003	-0.05469	-0.00093	0.04748	0.354
9538	0.10	-0.02729	-0.00247	0.00001	0.00004	-0.02729	-0.01861	0.03112	0.261
9558	0.10	0.01945	-0.03148	0.00000	0.00000	0.01945	-0.02512	0.05378	0.179
9578	0.10	0.00817	-0.02826	0.00000	0.00002	0.00817	-0.02792	0.04905	0.123
9598	0.10	0.03557	-0.00247	0.00001	0.00001	0.03557	0.01768	0.02419	0.044
9618	0.10	0.00011	0.00720	0.00000	0.00000	0.00011	0.00838	0.05906	6.234
9638	0.10	-0.05469	0.05555	0.00002	-0.00002	-0.05469	0.03257	0.07299	6.157
9658	0.10	-0.00472	0.05233	0.00000	0.00011	-0.00472	0.05769	0.05908	6.095
9678	0.10	-0.04824	0.00559	0.00001	0.00005	-0.04824	-0.02140	0.00990	6.012
9698	0.10	-0.00956	-0.00892	0.00000	0.00003	-0.00956	-0.01582	0.05254	5.918
9718	0.10	0.04685	-0.02020	0.00001	-0.00002	0.04685	0.00372	0.04380	5.848
9738	0.10	0.04363	-0.03632	0.00001	0.00006	0.04363	-0.01675	0.01965	5.777
9758	0.10	0.01945	-0.00570	0.00000	0.00003	0.01945	0.00465	0.04682	5.686
9778	0.10	-0.01923	0.05716	0.00001	0.00002	-0.01923	0.05490	0.05719	5.597
9798	0.10	-0.07403	0.02170	0.00002	-0.00004	-0.07403	-0.01768	0.05525	5.528
9818	0.10	-0.04179	0.03460	0.00000	0.00004	-0.04179	0.01582	0.04968	5.459
9838	0.10	-0.02245	0.00559	0.00000	0.00004	-0.02245	-0.00651	0.03600	5.360
9858	0.10	0.05330	-0.03954	0.00001	-0.00001	0.05330	-0.01489	0.04709	5.275
9878	0.10	0.02912	-0.00731	0.00000	0.00000	0.02912	0.00838	0.05120	5.212
