--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
MOT: Init
MOT: Enable driver.
MOT: Align sensor.
MOT: sensor_direction==CW
MOT: PP check: OK!
MOT: Zero elec. angle: 3.32
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
0	-0.001	-0.049	0.065	0.049	5.630	0.051
8377	-0.001	-0.004	0.012	0.020	5.579	-2.466
8397	-0.001	-0.016	-0.008	0.012	5.536	-2.120
8417	-0.002	-0.003	0.057	0.034	5.527	0.000
8437	-0.002	-0.011	0.009	0.011	5.525	-0.609
8457	-0.002	0.136	0.139	0.014	5.513	-0.608
8477	-0.003	0.016	-0.005	0.029	5.512	-0.327
8497	-0.003	-0.004	0.013	0.020	5.502	-0.982
8517	-0.004	0.031	-0.003	0.026	5.502	0.000
8537	-0.004	0.009	-0.008	0.013	5.502	0.000
8557	-0.004	-0.081	-0.051	0.038	5.502	0.304
8577	-0.005	0.017	-0.018	0.024	5.501	0.000
8597	-0.005	-0.006	-0.015	0.024	5.498	-0.609
8617	-0.006	-0.004	-0.009	0.018	5.496	-0.608
8637	-0.006	-0.012	-0.011	0.005	5.496	0.000
8657	-0.006	-0.031	-0.001	0.050	5.499	0.304
8677	-0.007	-0.026	-0.001	0.049	5.499	0.608
8697	-0.007	-0.018	0.004	0.066	5.490	0.000
8717	-0.008	-0.006	-0.017	0.023	5.492	0.912
8737	-0.008	-0.014	-0.005	0.036	5.492	-0.304
8757	-0.008	0.252	0.119	0.045	5.489	-0.304
8777	-0.009	-0.009	-0.008	0.035	5.492	0.000
8797	-0.009	-0.040	-0.009	0.007	5.490	0.000
8817	-0.010	-0.020	0.074	0.036	5.493	0.327
8837	-0.010	0.003	0.015	0.027	5.493	0.327
8857	-0.010	-0.008	-0.009	0.025	5.490	0.000
8877	-0.011	-0.007	-0.008	0.036	5.487	-0.913
8897	-0.011	-0.036	-0.006	0.032	5.481	-18.967
8917	-0.012	-0.010	-0.001	0.014	5.482	0.304
8937	-0.012	-0.032	-0.012	0.013	5.476	-1.195
8957	-0.012	-0.006	-0.006	0.025	5.478	0.931
8977	-0.013	-0.022	-0.016	0.120	5.478	-0.314
8997	-0.013	-0.015	-0.011	0.027	5.473	-1.264
9017	-0.014	-0.010	-0.016	0.028	5.464	0.310
9037	-0.014	-0.012	-0.008	0.015	5.481	0.321
9057	-0.014	-0.022	-0.016	0.029	5.470	-0.620
9077	-0.015	-0.015	-0.002	0.029	5.472	-0.311
9097	-0.015	-0.007	0.006	0.016	5.472	-0.310
9117	-0.016	0.011	-0.009	0.016	5.472	-0.310
9137	-0.016	-0.007	0.011	0.012	5.466	0.000
9157	-0.016	-0.017	0.011	0.024	5.470	-0.310
9177	-0.017	-0.029	-0.013	0.105	5.467	0.288
9197	-0.017	-0.046	-0.013	0.028	5.464	-0.621
9217	-0.018	0.010	0.014	0.026	5.469	0.000
9237	-0.018	-0.036	-0.013	0.030	5.461	-0.288
9257	-0.018	-0.012	-0.007	0.037	5.464	0.000
9277	-0.019	0.196	0.038	0.014	5.463	0.000
9297	-0.019	-0.025	0.006	0.015	5.469	0.620
9317	-0.020	-0.025	0.007	0.013	5.463	0.310
9337	-0.020	-0.009	0.009	0.014	5.463	0.000
9357	-0.020	-0.209	-0.049	0.055	5.469	0.000
9377	-0.021	-0.014	0.010	0.009	5.464	0.000
9397	-0.021	-0.002	0.012	0.028	5.470	-0.310
9417	-0.022	-0.020	-0.008	0.023	5.450	-0.288
9437	-0.022	0.010	0.047	0.038	5.455	0.310
9457	-0.022	-0.006	0.012	0.022	5.458	-0.620
9477	-0.023	-0.044	-0.012	0.078	5.455	0.000
9497	-0.023	-0.042	-0.009	0.027	5.455	0.310
9517	-0.024	0.006	0.012	0.019	5.458	-0.309
9537	-0.024	-0.055	-0.014	0.039	5.455	-0.577
9557	-0.024	-0.015	0.003	0.047	5.455	-0.621
9577	-0.025	0.122	0.006	0.022	5.453	0.310
9597	-0.025	-0.023	0.008	0.015	5.455	0.000
9617	-0.026	0.007	0.014	0.022	5.456	0.310
9637	-0.026	-0.014	0.009	0.030	5.455	0.000
9657	-0.026	-0.039	-0.022	0.054	5.461	0.311
9677	-0.027	-0.031	-0.024	0.055	5.459	0.932
9697	-0.027	-0.012	-0.006	0.055	5.456	0.620
9717	-0.028	-0.181	-0.017	0.014	5.456	0.000
9737	-0.028	-0.000	0.014	0.024	5.452	0.311
9757	-0.028	0.030	0.008	0.026	5.463	-0.310
9777	-0.029	-0.022	0.009	0.059	5.456	0.000
9797	-0.029	-0.037	-0.014	0.021	5.455	0.310
9817	-0.030	-0.017	0.008	0.050	5.456	0.000
9837	-0.030	-0.007	0.000	0.030	5.453	-0.310
9857	-0.030	-0.032	-0.006	0.042	5.455	-0.310
9877	-0.031	-0.007	0.012	0.024	5.453	0.310
9897	-0.031	-0.039	0.019	0.071	5.455	0.000
9917	-0.032	-0.040	-0.082	0.032	5.456	0.930
9937	-0.032	-0.060	-0.016	0.028	5.461	0.310
9957	-0.032	-0.044	-0.023	0.076	5.458	0.311
9977	-0.033	-0.006	0.010	0.021	5.458	0.621
9997	-0.033	-0.088	-0.024	0.054	5.455	-1.241
10017	-0.034	-0.007	0.007	0.042	5.452	0.620
10037	-0.034	-0.023	0.011	0.020	5.449	-1.240
10057	-0.034	-0.017	0.010	0.033	5.455	0.620
10077	-0.035	-0.062	0.007	0.050	5.449	0.000
10097	-0.035	-0.030	-0.007	0.058	5.456	0.621
10117	-0.036	-0.031	0.009	0.052	5.450	0.000
10137	-0.036	-0.062	0.013	0.092	5.447	-0.622
10157	-0.036	-0.040	0.000	0.022	5.452	0.619
10177	-0.037	0.047	0.004	0.051	5.441	-0.611
10197	-0.037	-0.032	0.007	0.011	5.450	0.310
10217	-0.038	-0.039	-0.006	0.058	5.441	-0.919
10237	-0.038	-0.029	0.007	0.037	5.449	0.620
10257	-0.038	-0.004	0.013	0.025	5.443	-0.610
10277	-0.039	-0.015	-0.013	0.123	5.449	-0.932
10297	-0.039	-0.036	0.007	0.026	5.446	-0.621
10317	-0.040	-0.027	0.010	0.044	5.452	0.310
10337	-0.040	-0.007	0.014	0.019	5.553	0.616
10357	-0.040	-0.040	0.008	0.022	5.452	-0.620
10377	-0.041	-0.074	-0.006	0.043	5.446	-0.310
10397	-0.041	-0.066	-0.005	0.057	5.452	0.310
10417	-0.042	-0.071	0.029	0.052	5.443	0.000
10437	-0.042	-0.049	-0.011	0.025	5.449	0.000
10457	-0.042	-0.017	-0.010	0.030	5.443	0.305
10477	-0.043	-0.070	-0.014	0.037	5.450	-0.621
10497	-0.043	-0.016	-0.005	0.068	5.433	0.000
10517	-0.044	-0.050	0.006	0.027	5.446	0.000
10537	-0.044	-0.018	-0.008	0.045	5.439	-0.308
10557	-0.044	-0.019	-0.010	0.078	5.435	0.310
10577	-0.045	-0.030	0.010	0.014	5.439	0.311
10597	-0.045	-0.045	0.009	0.060	5.439	-0.915
10617	-0.046	-0.052	0.002	0.043	5.446	0.610
10637	-0.046	-0.070	-0.005	0.052	5.444	-0.305
10657	-0.046	-0.021	0.024	0.069	5.441	-0.305
10677	-0.047	-0.145	-0.091	0.084	5.443	-0.305
10697	-0.047	-0.072	-0.014	0.039	5.447	0.000
10717	-0.048	-0.059	0.001	0.037	5.438	0.000
10737	-0.048	-0.061	-0.009	0.063	5.438	-0.924
10757	-0.048	-0.059	-0.002	0.025	5.443	0.306
10777	-0.049	-0.044	0.003	0.081	5.438	-0.614
10797	-0.049	-0.031	0.011	0.055	5.438	0.000
10817	-0.050	-0.070	-0.010	0.147	5.441	0.617
10837	-0.050	-0.060	-0.002	0.063	5.441	0.620
10857	-0.050	-0.066	0.014	0.055	5.438	-0.615
10877	-0.051	-0.070	-0.010	0.200	5.449	1.228
10897	-0.051	-0.038	0.004	0.071	5.443	0.305
10917	-0.052	-0.064	-0.002	0.037	5.438	0.310
10937	-0.052	-0.078	-0.012	0.047	5.441	0.000
10957	-0.052	-0.034	-0.003	0.043	5.441	0.308
10977	-0.053	-0.067	0.007	0.058	5.435	-0.928
10997	-0.053	-0.052	-0.003	0.056	5.392	-2.129
11017	-0.054	-0.051	0.011	0.086	5.389	0.000
11037	-0.054	-0.047	-0.009	0.075	5.398	1.217
11057	-0.054	-0.040	0.010	0.088	5.387	-0.913
11077	-0.055	-0.134	-0.035	0.062	5.384	-0.304
11097	-0.055	-0.046	0.002	0.041	5.360	-1.217
11117	-0.056	-0.039	0.028	0.020	5.294	-4.956
11137	-0.056	-0.088	-0.035	0.038	5.154	-8.171
11157	-0.056	-0.027	0.032	0.115	4.984	-9.921
11177	-0.057	0.028	0.067	0.048	4.798	-7.480
11197	-0.057	-0.038	0.172	0.051	4.649	-7.551
11217	-0.058	0.157	-0.043	0.074	4.556	-3.717
11237	-0.058	-0.064	0.007	0.080	4.459	-5.424
11257	-0.058	-0.060	0.036	0.220	4.353	-3.647
11277	-0.059	-0.064	-0.003	0.039	4.321	-0.931
11297	-0.059	-0.040	0.020	0.066	4.300	-1.441
11317	-0.060	0.168	-0.034	0.070	4.287	-0.620
11337	-0.060	-0.067	0.031	0.070	4.255	-2.517
11357	-0.060	-0.041	0.042	0.078	4.183	-3.590
11377	-0.061	-0.098	0.038	0.116	4.128	-2.170
11397	-0.061	-0.073	-0.008	0.077	4.087	-1.822
11417	-0.062	-0.041	0.041	0.072	4.056	-1.520
11437	-0.062	-0.071	0.016	0.050	4.033	-0.865
11457	-0.062	-0.008	0.035	0.044	4.001	-1.853
11477	-0.063	-0.019	0.040	0.063	3.938	-3.649
11497	-0.063	-0.064	0.015	0.089	3.876	-2.790
11517	-0.064	-0.069	-0.003	0.050	3.846	-1.240
11537	-0.064	-0.078	-0.003	0.101	3.838	-0.620
11557	-0.064	-0.083	0.038	0.075	3.823	-0.913
11577	-0.065	-0.062	0.003	0.090	3.806	-0.913
11597	-0.065	-0.075	0.059	0.116	3.798	0.000
11617	-0.066	-0.070	0.021	0.064	3.795	-0.304
11637	-0.066	-0.072	-0.024	0.060	3.795	0.000
11657	-0.066	-0.058	0.019	0.078	3.795	0.000
11677	-0.067	-0.071	0.004	0.057	3.792	0.000
11697	-0.067	-0.062	-0.001	0.089	3.794	0.000
11717	-0.068	-0.059	0.013	0.112	3.792	-0.304
11737	-0.068	-0.065	-0.016	0.050	3.784	-0.608
11757	-0.068	-0.210	-0.080	0.041	3.783	0.000
11777	-0.069	-0.071	0.030	0.102	3.778	-0.304
11797	-0.069	-0.076	0.023	0.073	3.760	-1.263
11817	-0.070	-0.076	0.023	0.229	3.726	-2.470
11837	-0.070	-0.029	0.050	0.092	3.680	-2.268
11857	-0.070	-0.090	0.074	0.109	3.620	-3.345
11877	-0.071	-0.053	0.053	0.053	3.573	-2.169
11897	-0.071	-0.065	0.017	0.167	3.539	-1.518
11917	-0.072	-0.050	0.025	0.085	3.504	-1.517
11937	-0.072	-0.072	0.025	0.129	3.459	-2.786
11957	-0.072	-0.034	0.029	0.068	3.404	-3.105
11977	-0.073	-0.070	0.027	0.087	3.339	-3.344
11997	-0.073	-0.061	0.021	0.072	3.275	-3.171
12017	-0.074	-0.073	0.013	0.069	3.227	-2.434
12037	-0.074	-0.080	0.007	0.085	3.188	-1.790
12057	-0.074	-0.078	0.029	0.063	3.154	-1.543
12077	-0.075	-0.088	0.021	0.107	3.117	-2.182
12097	-0.075	-0.082	0.059	0.084	3.060	-3.270
12117	-0.076	-0.023	0.032	0.071	2.994	-2.785
12137	-0.076	-0.057	0.049	0.061	2.924	-3.342
12157	-0.076	-0.078	0.030	0.057	2.852	-3.404
12177	-0.077	-0.081	0.040	0.103	2.775	-4.254
12197	-0.077	-0.095	0.146	0.093	2.658	-5.751
12217	-0.078	-0.112	0.026	0.092	2.594	-1.549
12237	-0.078	-0.068	0.033	0.113	2.534	-3.590
12257	-0.078	0.086	0.024	0.070	2.450	-5.598
12277	-0.079	-0.049	0.036	0.052	2.349	-5.468
12297	-0.079	-0.051	0.040	0.081	2.281	-3.403
12317	-0.080	-0.086	0.059	0.058	2.207	-4.258
12337	-0.080	-0.031	-0.021	0.104	2.111	-4.400
12357	-0.080	-0.060	0.028	0.087	2.059	-1.309
12377	-0.081	-0.105	0.005	0.074	2.049	-0.289
12397	-0.081	-0.101	-0.004	0.072	2.046	0.000
12417	-0.082	-0.092	0.004	0.059	2.039	-0.310
12437	-0.082	-0.088	-0.007	0.102	2.036	-0.289
12457	-0.082	-0.083	0.002	0.106	2.020	-0.310
12477	-0.083	-0.049	0.019	0.081	1.999	-1.240
12497	-0.083	-0.103	0.042	0.068	1.963	-2.125
12517	-0.084	-0.019	0.054	0.076	1.882	-3.687
12537	-0.084	-0.074	0.030	0.110	1.833	-1.558
12557	-0.084	-0.101	-0.016	0.090	1.804	-1.826
12577	-0.085	-0.072	0.026	0.092	1.793	0.000
12597	-0.085	-0.104	-0.012	0.058	1.790	0.000
12617	-0.086	-0.065	0.026	0.088	1.782	-0.607
12637	-0.086	-0.086	0.003	0.098	1.778	-0.304
12657	-0.086	-0.068	-0.004	0.096	1.759	-1.242
12677	-0.087	-0.072	0.018	0.098	1.736	-1.238
12697	-0.087	-0.089	0.009	0.105	1.700	-1.550
12717	-0.088	-0.075	0.057	0.123	1.640	-3.650
12737	-0.088	-0.087	0.019	0.072	1.580	-2.470
12757	-0.088	-0.077	0.010	0.073	1.554	-0.929
12777	-0.089	-0.086	-0.024	0.092	1.552	0.000
12797	-0.089	-0.064	0.013	0.065	1.551	-0.315
12817	-0.090	-0.032	0.119	0.063	1.551	0.000
12837	-0.090	-0.089	0.021	0.086	1.548	-0.633
12857	-0.090	-0.130	0.053	0.081	1.546	0.000
12877	-0.091	-0.114	0.031	0.116	1.534	0.000
12897	-0.091	-0.070	-0.009	0.102	1.536	0.000
12917	-0.092	-0.111	-0.020	0.122	1.534	0.000
12937	-0.092	-0.020	0.080	0.091	1.536	-0.304
12957	-0.092	-0.078	0.014	0.070	1.536	0.304
12977	-0.093	-0.185	-0.149	0.077	1.534	0.000
12997	-0.093	-0.099	-0.006	0.085	1.536	0.000
13017	-0.094	-0.108	0.067	0.092	1.536	0.000
13037	-0.094	-0.119	-0.016	0.137	1.536	0.304
13057	-0.094	-0.134	0.056	0.161	1.534	0.000
13077	-0.095	-0.098	0.022	0.115	1.532	-0.304
13097	-0.095	-0.118	0.028	0.088	1.534	0.327
13117	-0.096	-0.114	-0.016	0.118	1.532	0.304
13137	-0.096	-0.104	-0.018	0.090	1.532	0.000
13157	-0.096	-0.064	-0.031	0.059	1.534	0.304
13177	-0.097	-0.087	0.016	0.131	1.531	-0.304
13197	-0.097	-0.083	0.021	0.216	1.532	0.000
13217	-0.098	-0.075	0.012	0.066	1.532	0.000
13237	-0.098	-0.184	-0.140	0.081	1.531	0.000
13257	-0.098	-0.098	-0.012	0.078	1.529	0.000
13277	-0.099	-0.090	-0.016	0.111	1.531	0.304
13297	-0.099	-0.148	0.053	0.154	1.529	0.000
13317	-0.100	-0.114	-0.017	0.168	1.529	0.000
13337	-0.100	-0.094	0.018	0.113	1.529	0.000
13357	-0.100	-0.118	-0.012	0.136	1.529	0.000
13377	-0.101	-0.083	-0.015	0.082	1.529	0.304
13397	-0.101	-0.133	-0.026	0.136	1.529	0.000
13417	-0.102	-0.092	-0.019	0.082	1.529	-0.304
13437	-0.102	-0.100	0.024	0.179	1.528	0.000
13457	-0.102	-0.090	-0.015	0.085	1.529	0.000
13477	-0.103	-0.165	-0.141	0.108	1.529	0.304
13497	-0.103	-0.099	-0.015	0.098	1.529	0.304
13517	-0.104	-0.108	0.018	0.115	1.528	0.000
13537	-0.104	-0.153	0.069	0.161	1.528	0.304
13557	-0.104	-0.100	-0.025	0.089	1.528	0.000
13577	-0.105	-0.127	0.024	0.102	1.528	-0.327
13597	-0.105	-0.084	-0.002	0.104	1.528	0.000
13617	-0.106	-0.096	-0.021	0.104	1.526	-0.304
13637	-0.106	-0.099	0.016	0.111	1.528	0.000
13657	-0.106	-0.091	-0.011	0.113	1.528	0.000
13677	-0.107	-0.100	-0.025	0.095	1.528	0.304
13697	-0.107	-0.104	-0.015	0.116	1.528	0.000
13717	-0.108	-0.100	0.017	0.226	1.528	0.000
13737	-0.108	-0.101	-0.022	0.100	1.526	0.000
13757	-0.108	-0.123	-0.035	0.116	1.526	-0.304
13777	-0.109	-0.122	-0.023	0.117	1.526	-0.304
13797	-0.109	-0.133	-0.013	0.125	1.525	0.000
13817	-0.110	-0.109	0.022	0.116	1.519	-0.304
13837	-0.110	-0.098	0.028	0.113	1.509	-0.609
13857	-0.110	-0.133	0.013	0.106	1.494	-0.913
13877	-0.111	-0.118	0.028	0.106	1.471	-0.930
13897	-0.111	-0.076	0.027	0.118	1.437	-1.847
13917	-0.112	-0.068	0.061	0.137	1.388	-3.030
13937	-0.112	-0.107	0.068	0.092	1.330	-2.217
13957	-0.112	-0.094	-0.011	0.115	1.296	-1.224
13977	-0.113	-0.092	0.031	0.088	1.287	-0.576
13997	-0.113	-0.115	0.041	0.109	1.279	-0.620
14017	-0.114	-0.158	0.061	0.119	1.266	-0.929
14037	-0.114	-0.111	0.044	0.109	1.255	-0.304
14057	-0.114	-0.113	-0.003	0.122	1.246	-0.304
14077	-0.115	-0.101	0.056	0.118	1.218	-1.216
14097	-0.115	-0.154	-0.005	0.129	1.197	-0.607
14117	-0.116	-0.116	0.053	0.102	1.163	-1.861
14137	-0.116	-0.065	0.046	0.078	1.109	-2.975
14157	-0.116	-0.110	0.014	0.107	1.060	-2.128
14177	-0.117	-0.112	0.014	0.116	1.032	-0.931
14197	-0.117	-0.097	-0.015	0.109	1.020	-0.310
14217	-0.118	-0.132	0.001	0.125	1.012	-0.307
14237	-0.118	-0.102	0.004	0.130	1.002	-0.932
14257	-0.118	-0.071	-0.011	0.088	0.986	-0.622
14277	-0.119	-0.112	-0.018	0.120	0.977	-0.303
14297	-0.119	-0.127	0.003	0.143	0.973	-0.304
14317	-0.120	-0.101	-0.029	0.096	0.971	0.304
14337	-0.120	-0.069	0.056	0.120	0.968	0.000
14357	-0.120	-0.116	-0.022	0.116	0.965	0.000
14377	-0.121	-0.160	0.055	0.168	0.959	-0.304
14397	-0.121	-0.110	0.023	0.173	0.948	-0.304
14417	-0.122	-0.149	-0.033	0.130	0.936	-0.654
14437	-0.122	-0.139	0.098	0.115	0.925	-0.327
14457	-0.122	-0.121	0.029	0.113	0.900	-1.559
14477	-0.123	0.159	0.002	0.127	0.859	-2.542
14497	-0.123	-0.082	0.046	0.117	0.805	-2.666
14517	-0.124	-0.130	0.071	0.101	0.769	-1.185
14537	-0.124	-0.081	0.023	0.100	0.744	-1.486
14557	-0.124	-0.109	0.059	0.101	0.718	-1.489
14577	-0.125	-0.123	0.062	0.118	0.690	-1.505
14597	-0.125	-0.110	0.048	0.114	0.669	-1.184
14617	-0.126	-0.101	0.062	0.114	0.640	-1.891
14637	-0.126	-0.223	0.059	0.067	0.588	-3.180
14657	-0.126	-0.085	0.050	0.105	0.526	-3.554
14677	-0.127	-0.095	0.023	0.108	0.460	-2.973
14697	-0.127	-0.108	0.027	0.241	0.402	-2.891
14717	-0.128	-0.138	0.074	0.161	0.356	-2.211
14737	-0.128	-0.133	0.059	0.114	0.282	-3.850
