--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
MOT: Init
MOT: Enable driver.
MOT: Align sensor.
MOT: sensor_direction==CW
MOT: PP check: OK!
MOT: Zero elec. angle: 3.32
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
MOT: Monitor enabled!
ESP32-DRV: Configuring 3PWM in group: 1 on timer: 0
ESP32-DRV: Configuring 2 operators.
ESP32-DRV: Configuring 3 comparators.
ESP32-DRV: Configuring 3 generators.
ESP32-DRV: Configuring center-aligned pwm.
ESP32-DRV: Enabling timer: 0
ESP32-DRV: MCPWM configured!
MOT: Init
MOT: Enable driver.
MOT: Align sensor.
MOT: sensor_direction==CW
MOT: PP check: OK!
MOT: Zero elec. angle: 0.77
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
0	0.001	-0.534	-0.005	0.472	5.628	0.005	0.061	0.074	0.094	5.927	0.042
16724	0.002	-0.056	0.021	0.029	5.398	-9.621	-0.038	-0.052	0.061	5.944	-0.847
16744	0.003	-0.170	0.071	0.060	5.429	5.839	0.018	0.004	0.023	5.944	-0.651
16764	0.004	-0.030	-0.019	0.004	5.498	1.919	0.028	0.000	0.029	5.946	0.640
16784	0.005	-0.010	-0.033	0.176	5.487	0.276	0.039	-0.010	0.032	5.949	-0.275
16804	0.006	0.003	0.033	0.226	5.498	0.964	0.010	-0.015	0.011	5.950	0.321
16824	0.007	0.028	0.003	0.038	5.476	-1.106	0.035	-0.002	0.027	5.953	0.553
16844	0.008	-0.004	-0.042	0.032	5.496	0.321	-0.066	-0.048	0.013	5.955	0.643
16864	0.009	0.008	-0.013	0.021	5.490	0.275	0.033	-0.018	0.037	5.956	0.275
16884	0.010	-0.007	-0.028	0.001	5.493	0.000	0.027	-0.000	0.074	5.958	-0.272
16904	0.011	0.029	0.002	0.039	5.493	0.627	-0.004	0.002	0.036	5.972	0.627
16924	0.012	0.010	-0.027	0.036	5.492	0.000	-0.006	-0.009	0.057	5.973	0.314
16944	0.013	-0.005	-0.018	0.029	5.493	0.000	0.012	-0.032	0.050	6.033	4.076
16964	0.014	0.017	-0.008	0.038	5.493	0.000	0.013	0.031	0.031	6.159	5.948
16984	0.015	0.000	-0.012	0.026	5.501	0.960	0.006	0.034	0.029	6.176	-0.960
17004	0.016	0.004	-0.032	0.029	5.496	0.000	-0.022	0.007	0.025	6.130	-2.193
17024	0.017	-0.008	-0.033	0.016	5.495	0.000	-0.019	0.042	0.051	6.118	0.937
17044	0.018	-0.005	-0.036	0.003	5.502	-0.626	-0.025	0.046	0.058	6.121	-0.313
17064	0.019	0.023	-0.003	0.030	5.496	0.313	0.022	0.062	0.053	6.121	-0.313
17084	0.020	0.037	-0.001	0.022	5.509	-0.313	-0.022	0.042	0.053	6.124	1.565
17104	0.021	0.012	-0.044	0.025	5.521	0.537	-0.038	-0.015	0.030	6.122	0.000
17124	0.022	0.031	-0.003	0.044	5.527	0.000	-0.018	0.003	0.015	6.119	-1.857
17144	0.023	0.039	-0.031	0.040	5.530	0.313	-0.029	0.006	0.032	6.142	0.000
17164	0.024	0.026	-0.011	0.030	5.527	-0.313	-0.026	0.035	0.045	6.125	-1.880
17184	0.025	-0.026	-0.029	0.110	5.524	-0.314	-0.030	-0.006	0.029	6.128	0.000
17204	0.026	0.014	-0.036	0.030	5.515	-0.939	-0.011	0.014	0.082	6.124	0.000
17224	0.027	0.027	-0.018	0.056	5.518	0.000	-0.011	0.041	0.040	6.125	0.313
17244	0.028	0.019	-0.032	0.033	5.518	0.000	-0.026	0.004	0.029	6.125	0.000
17264	0.029	0.040	-0.071	0.022	5.527	0.313	0.123	0.191	0.026	6.122	-0.627
17284	0.030	0.035	-0.017	0.052	5.535	0.627	-0.019	0.007	0.020	6.131	0.940
17304	0.031	0.075	-0.174	0.052	5.530	0.000	-0.027	0.032	0.044	6.122	-0.313
17324	0.032	0.031	0.005	0.053	5.541	0.000	-0.038	-0.013	0.043	6.130	-0.627
17344	0.033	0.006	-0.036	0.011	5.536	-0.269	-0.005	0.014	0.014	6.127	0.000
17364	0.034	0.023	0.002	0.048	5.536	0.269	-0.027	-0.016	0.060	6.125	-0.269
17384	0.035	-0.014	-0.030	0.008	5.544	0.625	-0.023	-0.002	0.022	6.125	-0.313
17404	0.036	0.038	-0.040	0.029	5.558	-0.275	-0.088	0.038	0.072	6.131	-0.549
17424	0.037	0.124	0.167	0.036	5.548	0.000	-0.040	0.033	0.049	6.121	-0.940
17444	0.038	0.060	0.003	0.074	5.568	2.246	-0.046	0.003	0.051	6.128	-0.321
17464	0.039	0.033	-0.029	0.028	5.584	0.321	-0.042	-0.002	0.022	6.127	0.000
17484	0.040	0.006	-0.021	0.033	5.545	-1.271	-0.056	-0.035	0.066	6.131	0.635
17504	0.041	0.059	-0.033	0.066	5.528	0.938	-0.042	0.023	0.158	6.125	-1.252
17524	0.042	0.035	-0.012	0.047	5.570	0.642	-0.032	-0.012	0.021	6.133	0.963
17544	0.043	-0.042	-0.198	0.077	5.542	-1.891	-0.030	0.031	0.054	6.128	0.000
17564	0.044	0.058	-0.012	0.059	5.558	0.959	-0.064	-0.043	0.071	6.130	0.320
17584	0.045	0.051	0.009	0.054	5.573	-0.321	-0.058	0.027	0.079	6.137	-0.642
17604	0.046	-0.002	-0.004	0.013	5.579	-0.641	-0.042	0.041	0.045	6.133	0.321
17624	0.047	0.017	-0.034	0.043	5.542	-1.896	0.019	-0.103	0.045	6.137	1.352
17644	0.048	0.037	-0.009	0.045	5.565	1.651	-0.055	0.013	0.050	6.154	1.099
17664	0.049	0.041	0.003	0.055	5.594	0.963	-0.035	-0.024	0.050	6.150	0.642
17684	0.050	0.051	-0.005	0.053	5.596	-0.275	-0.057	0.024	0.057	6.151	-0.275
17704	0.051	0.029	-0.002	0.057	5.596	-0.321	-0.067	-0.014	0.066	6.150	-0.321
17724	0.052	-0.020	0.075	0.013	5.596	0.000	-0.085	-0.008	0.094	6.148	-0.320
17744	0.053	0.061	-0.067	0.043	5.587	0.643	-0.028	-0.020	0.031	6.179	1.608
17764	0.054	0.002	-0.002	0.028	5.601	0.283	-0.063	0.031	0.079	6.206	1.694
17784	0.055	0.056	-0.040	0.029	5.588	0.000	-0.023	0.065	0.027	6.214	-0.282
17804	0.056	0.050	-0.024	0.051	5.597	0.282	-0.056	0.015	0.056	6.213	0.282
17824	0.057	0.053	-0.034	0.035	5.594	0.565	-0.018	-0.002	0.017	6.216	0.565
17844	0.058	0.060	-0.004	0.060	5.597	-0.565	-0.074	0.052	0.084	6.214	0.000
17864	0.059	0.051	-0.024	0.041	5.605	0.329	-0.070	0.001	0.021	6.214	0.000
17884	0.060	0.066	-0.030	0.049	5.602	0.329	-0.034	-0.004	0.027	6.213	-0.329
17904	0.061	0.071	-0.033	0.049	5.604	0.329	-0.050	-0.005	0.049	6.214	0.000
17924	0.062	0.163	-0.033	0.081	5.607	0.330	-0.109	0.045	0.066	6.213	-0.330
17944	0.063	0.045	-0.025	0.042	5.624	0.646	-0.073	-0.023	0.074	6.216	0.969
17964	0.064	0.048	-0.011	0.028	5.662	2.877	-0.094	0.042	0.032	6.210	-1.599
17984	0.065	0.068	0.044	0.097	5.766	6.570	0.010	-0.059	0.045	6.222	1.642
18004	0.066	0.072	0.012	0.099	5.960	10.293	0.075	-0.009	0.064	6.220	-0.555
18024	0.067	0.027	-0.055	0.082	6.259	15.345	-0.125	-0.068	0.138	6.234	1.390
18044	0.068	0.030	-0.107	0.100	0.242	12.396	0.021	0.021	0.038	0.014	3.814
18064	0.069	0.050	-0.170	0.069	0.382	5.251	-0.032	0.122	0.027	0.132	5.897
18084	0.070	0.046	-0.064	0.062	0.436	2.036	0.070	0.014	0.080	0.210	3.395
18104	0.071	0.039	-0.006	0.028	0.456	0.853	0.053	-0.048	0.038	0.331	7.667
18124	0.072	0.051	-0.026	0.064	0.454	0.339	-0.074	-0.068	0.171	0.535	10.542
18144	0.073	0.057	-0.025	0.073	0.459	0.278	-0.003	0.049	0.041	0.719	7.491
18164	0.074	-0.001	-0.003	0.054	0.466	0.000	0.033	0.020	0.096	0.859	7.117
18184	0.075	0.079	-0.015	0.103	0.469	0.643	-0.064	-0.076	0.097	1.062	10.932
18204	0.076	0.078	-0.030	0.056	0.480	0.556	-0.075	0.021	0.078	1.241	8.619
18224	0.077	0.179	-0.051	0.310	0.495	0.641	0.043	0.063	0.081	1.378	6.739
18244	0.078	0.069	-0.011	0.053	0.512	0.000	0.114	-0.017	0.118	1.531	10.227
18264	0.079	0.104	-0.016	0.085	0.514	0.318	-0.009	-0.069	0.057	1.706	7.622
18284	0.080	0.013	0.027	0.056	0.514	0.273	-0.081	0.043	0.097	1.861	8.434
18304	0.081	0.137	0.017	0.087	0.514	0.000	0.072	0.066	0.096	1.974	5.131
18324	0.082	0.029	0.002	0.085	0.526	0.319	0.129	-0.028	0.055	2.140	10.203
18344	0.083	0.163	-0.026	0.164	0.529	0.000	-0.060	-0.071	0.073	2.276	5.694
18364	0.084	0.101	-0.032	0.089	0.529	0.825	-0.176	0.048	0.116	2.411	7.421
18384	0.085	0.076	-0.008	0.058	0.531	-0.276	-0.019	0.116	0.117	2.505	4.131
18404	0.086	0.103	0.006	0.116	0.535	0.314	0.137	0.091	0.177	2.625	7.526
18424	0.087	0.109	0.000	0.109	0.546	0.962	0.024	-0.082	0.087	2.803	7.708
18444	0.088	0.072	0.017	0.110	0.548	0.000	-0.071	-0.054	0.105	2.921	6.334
18464	0.089	0.242	-0.071	0.077	0.549	-0.631	-0.060	0.033	0.065	3.033	4.417
18484	0.090	0.086	-0.009	0.057	0.551	0.000	0.022	0.080	0.094	3.112	4.180
18504	0.091	0.067	0.007	0.084	0.552	0.000	0.077	-0.014	0.077	3.295	11.234
18524	0.092	0.127	0.001	0.096	0.552	0.000	-0.082	-0.093	0.169	3.462	8.148
18544	0.093	0.069	-0.014	0.056	0.566	0.321	-0.043	0.068	0.086	3.620	8.031
18564	0.094	0.019	0.003	0.044	0.578	0.654	0.039	0.056	0.061	3.807	10.805
18584	0.095	0.118	0.006	0.277	0.594	0.831	-0.030	-0.110	0.111	4.039	10.781
18604	0.096	0.093	0.002	0.065	0.607	1.124	-0.071	0.104	0.120	4.292	11.489
18624	0.097	0.114	0.028	0.116	0.611	0.000	0.077	0.021	0.101	4.608	15.230
18644	0.098	0.064	-0.019	0.074	0.627	0.968	-0.074	0.046	0.087	4.832	9.684
18664	0.099	0.051	-0.041	0.111	0.660	1.882	0.143	0.022	0.150	5.070	13.497
18684	0.100	0.088	-0.022	0.100	0.706	2.892	0.003	-0.071	0.119	5.289	10.617
18704	0.101	0.126	-0.027	0.179	0.764	2.567	-0.082	-0.038	0.088	5.473	9.309
18724	0.102	0.119	-0.025	0.089	0.815	1.605	0.072	0.100	0.163	5.699	11.234
18744	0.103	0.033	-0.002	0.055	0.838	0.941	0.040	-0.057	0.067	5.901	9.407
18764	0.104	0.093	-0.010	0.107	0.853	0.646	-0.092	-0.112	0.155	6.071	10.028
18784	0.105	0.154	-0.028	0.132	0.857	0.000	0.019	0.110	0.162	0.002	10.458
18804	0.106	0.119	-0.009	0.117	0.862	0.000	0.098	-0.067	0.115	0.222	11.062
18824	0.107	0.114	-0.020	0.105	0.868	0.000	-0.102	-0.017	0.074	0.460	12.912
18844	0.108	0.068	-0.023	0.093	0.879	0.979	0.102	0.090	0.120	0.673	11.787
18864	0.109	0.132	-0.020	0.113	0.900	1.108	0.011	-0.147	0.152	0.904	11.613
18884	0.110	0.090	-0.089	0.107	0.930	1.906	-0.060	0.160	0.128	1.158	12.378
18904	0.111	0.064	-0.042	0.103	0.969	2.200	0.081	0.038	0.088	1.353	9.759
18924	0.112	0.072	-0.046	0.089	1.011	1.974	0.074	-0.110	0.157	1.543	11.207
18944	0.113	0.071	-0.047	0.063	1.052	1.926	-0.132	-0.023	0.155	1.758	9.881
18964	0.114	0.094	-0.016	0.109	1.074	0.951	-0.006	0.135	0.130	1.934	8.257
18984	0.115	0.118	-0.019	0.086	1.080	0.321	0.147	-0.055	0.165	2.128	11.891
19004	0.116	0.114	-0.027	0.110	1.083	0.000	-0.154	-0.076	0.164	2.309	8.456
19024	0.117	0.131	-0.016	0.116	1.091	0.000	-0.025	0.086	0.097	2.479	7.830
19044	0.118	0.148	0.003	0.132	1.092	0.000	0.145	0.062	0.162	2.637	8.622
19064	0.119	0.174	-0.012	0.208	1.097	0.000	-0.036	-0.149	0.141	2.812	8.659
19084	0.120	0.085	0.002	0.116	1.104	0.641	-0.065	0.009	0.058	2.987	8.632
19104	0.121	0.092	-0.004	0.113	1.124	0.963	-0.043	0.106	0.116	3.128	8.351
19124	0.122	0.134	0.035	0.120	1.126	0.000	0.029	-0.132	0.122	3.389	11.500
19144	0.123	0.105	0.014	0.096	1.126	0.000	-0.134	0.035	0.122	3.600	10.245
19164	0.124	0.110	0.020	0.109	1.131	0.000	0.150	0.050	0.160	3.829	14.706
19184	0.125	0.186	0.076	0.070	1.131	0.326	-0.106	-0.092	0.149	4.113	13.399
19204	0.126	0.101	-0.040	0.107	1.129	-0.320	0.117	0.130	0.176	4.349	12.815
19224	0.127	0.103	0.014	0.127	1.129	0.000	-0.090	-0.142	0.151	4.639	14.654
19244	0.128	0.107	0.013	0.116	1.131	0.323	0.078	0.151	0.174	4.906	13.555
19264	0.129	0.140	0.011	0.145	1.131	0.321	-0.084	-0.128	0.232	5.208	14.444
19284	0.130	0.113	0.003	0.062	1.134	0.000	0.048	0.127	0.137	5.455	11.954
19304	0.131	0.103	0.002	0.155	1.132	0.000	0.010	-0.124	0.116	5.714	12.654
19324	0.132	0.127	0.041	0.148	1.135	0.325	-0.052	0.102	0.116	5.938	10.088
19344	0.133	0.222	-0.018	0.177	1.134	0.325	0.135	-0.085	0.154	6.167	12.967
19364	0.134	0.097	0.029	0.227	1.137	-0.327	-0.134	-0.028	0.135	0.118	13.108
19384	0.135	0.141	0.015	0.138	1.138	0.000	0.085	0.124	0.161	0.348	12.641
19404	0.136	0.128	0.012	0.116	1.140	0.322	-0.030	-0.149	0.171	0.618	13.843
19424	0.137	0.119	0.022	0.111	1.140	0.000	0.009	0.115	0.116	0.879	13.667
19444	0.138	0.111	0.022	0.058	1.140	0.000	-0.044	-0.154	0.169	1.164	14.625
19464	0.139	0.126	0.023	0.132	1.140	-0.281	-0.098	0.094	0.130	1.401	12.652
19484	0.140	0.136	-0.006	0.116	1.149	0.964	0.146	-0.092	0.179	1.640	14.135
19504	0.141	0.176	-0.017	0.157	1.158	1.309	-0.130	-0.080	0.099	1.864	10.768
19524	0.142	0.112	-0.015	0.135	1.193	1.928	-0.028	0.170	0.193	2.046	9.963
19544	0.143	0.123	-0.049	0.152	1.267	4.168	0.135	0.005	0.136	2.264	9.305
19564	0.144	0.156	-0.078	0.133	1.378	4.316	0.113	-0.118	0.177	2.459	9.687
19584	0.145	0.144	-0.056	0.162	1.431	2.257	-0.044	-0.145	0.158	2.652	11.313
19604	0.146	0.069	-0.107	0.113	1.508	4.398	-0.106	0.195	0.217	2.869	10.392
19624	0.147	0.125	-0.065	0.161	1.601	3.879	0.074	0.139	0.169	3.069	9.073
19644	0.148	0.144	-0.046	0.129	1.847	2.559	0.185	-0.094	0.182	3.289	13.103
19664	0.149	0.112	-0.062	0.044	1.726	3.903	-0.137	-0.116	0.213	3.531	12.844
19684	0.150	0.105	-0.066	0.142	1.870	8.575	-0.159	0.072	0.173	3.754	12.086
19704	0.151	0.129	-0.134	0.188	2.121	15.098	-0.148	0.192	0.228	4.060	15.323
19724	0.152	0.067	0.062	0.116	2.543	25.366	-0.168	-0.077	0.146	4.341	13.917
19744	0.153	0.118	0.040	0.116	3.260	38.445	-0.063	0.139	0.149	4.642	15.824
19764	0.154	0.160	0.269	0.322	4.143	44.357	-0.037	0.175	0.205	4.958	15.640
19784	0.155	0.034	0.258	0.247	4.847	30.154	0.171	0.071	0.132	5.260	14.793
19804	0.156	0.029	0.139	0.141	5.324	18.205	-0.117	0.107	0.194	5.544	15.391
19824	0.157	0.108	0.069	0.123	5.630	16.370	-0.187	0.035	0.196	5.811	13.863
19844	0.158	0.131	0.087	0.171	5.960	17.531	-0.192	-0.076	0.203	6.073	13.118
19864	0.159	0.181	0.001	0.190	0.152	27.908	0.124	-0.119	0.216	0.055	13.825
19884	0.160	0.196	-0.192	0.305	1.048	50.718	0.175	-0.087	0.192	0.321	13.353
19904	0.161	0.296	0.241	0.415	2.031	48.142	0.159	0.139	0.218	0.624	14.999
19924	0.162	0.013	0.136	0.138	2.849	39.539	0.174	0.088	0.254	0.890	13.765
19944	0.163	0.140	0.017	0.149	3.680	41.123	0.122	0.071	0.143	1.186	14.594
19964	0.164	0.185	0.294	0.380	4.482	40.037	0.215	0.009	0.223	1.445	13.587
19984	0.165	-0.007	0.176	0.153	5.082	23.213	-0.161	-0.078	0.188	1.746	14.326
20004	0.166	0.042	0.102	0.149	5.433	15.375	0.015	-0.158	0.165	1.976	11.589
20024	0.167	0.105	0.098	0.169	5.729	16.670	0.150	-0.122	0.185	2.223	13.581
20044	0.168	0.123	0.006	0.147	6.119	23.120	0.164	0.121	0.213	2.445	10.909
20064	0.169	0.151	-0.158	0.265	0.575	43.403	0.131	0.057	0.330	2.643	11.389
20084	0.170	0.066	-0.047	0.084	1.559	51.379	-0.111	0.139	0.174	2.876	10.900
20104	0.171	-0.016	0.259	0.294	2.447	44.607	-0.179	-0.032	0.175	3.086	10.261
20124	0.172	0.176	0.099	0.224	3.263	39.872	-0.157	0.055	0.173	3.364	15.010
20144	0.173	0.156	0.219	0.302	4.137	45.981	-0.172	-0.065	0.183	3.632	14.621
20164	0.174	-0.035	0.402	0.345	4.846	30.571	-0.083	0.235	0.245	3.929	17.168
20184	0.175	0.092	-0.045	0.171	5.332	18.167	-0.089	-0.182	0.216	4.240	15.055
20204	0.176	0.107	0.104	0.159	5.637	16.793	-0.080	-0.185	0.231	4.562	17.852
20224	0.177	0.135	0.028	0.131	5.999	18.805	-0.123	-0.185	0.223	4.883	16.254
20244	0.178	0.193	-0.048	0.217	0.383	37.375	-0.028	0.221	0.200	5.214	16.902
20264	0.179	0.039	0.012	0.053	1.379	52.483	-0.184	0.049	0.190	5.512	14.677
20284	0.180	0.016	0.440	0.381	2.298	46.465	-0.148	-0.090	0.185	5.798	14.621
20304	0.181	0.071	0.058	0.103	3.068	36.516	-0.195	0.001	0.230	6.042	13.111
20324	0.182	0.165	0.106	0.212	3.935	43.637	-0.289	0.123	0.342	0.066	15.302
20344	0.183	0.170	0.401	0.447	4.711	36.056	-0.119	0.191	0.233	0.368	15.788
20364	0.184	0.115	-0.025	0.166	5.260	21.424	0.002	-0.159	0.203	0.696	16.217
20384	0.185	0.210	0.122	0.217	5.548	16.066	-0.055	-0.208	0.228	0.989	17.019
20404	0.186	0.043	0.188	0.118	5.944	21.417	0.157	-0.174	0.211	1.293	15.009
20424	0.187	0.124	-0.073	0.138	0.299	36.200	-0.212	0.045	0.221	1.569	15.220
20444	0.188	0.113	-0.056	0.120	1.282	51.688	-0.043	-0.152	0.224	1.848	14.183
20464	0.189	0.285	0.297	0.456	2.204	45.997	-0.006	-0.151	0.158	2.163	15.774
20484	0.190	0.076	0.139	0.206	3.051	40.477	0.089	-0.194	0.210	2.407	13.245
20504	0.191	-0.077	0.189	0.167	3.910	45.592	0.156	-0.044	0.220	2.614	11.091
20524	0.192	0.037	0.357	0.353	4.703	35.372	0.171	-0.085	0.184	2.872	12.655
20544	0.193	0.106	0.206	0.228	5.189	19.592	-0.117	0.143	0.208	3.108	11.611
20564	0.194	0.041	0.119	0.158	5.472	16.295	-0.194	0.166	0.257	3.376	15.080
20584	0.195	-0.182	0.015	0.135	5.782	18.334	-0.191	0.068	0.220	3.674	15.188
20604	0.196	0.165	0.198	0.164	6.203	26.266	-0.166	-0.138	0.225	3.990	17.647
20624	0.197	0.115	-0.165	0.199	0.807	47.817	-0.218	-0.035	0.230	4.323	16.698
20644	0.198	0.230	0.270	0.387	1.758	49.883	-0.143	-0.133	0.198	4.662	17.749
20664	0.199	-0.036	0.251	0.327	2.652	44.017	-0.241	-0.160	0.209	5.002	18.222
20684	0.200	0.057	0.004	0.055	3.461	41.789	-0.177	0.046	0.166	5.331	17.658
20704	0.201	0.165	0.396	0.359	4.337	43.964	-0.190	0.181	0.249	5.648	17.097
20724	0.202	0.103	0.230	0.201	4.975	27.780	0.216	0.033	0.233	5.932	13.750
