--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
MOT: Init
MOT: Enable driver.
MOT: Align sensor.
MOT: sensor_direction==CW
MOT: PP check: OK!
MOT: Zero elec. angle: 4.08
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
MOT: Monitor enabled!
ESP32-DRV: Configuring 3PWM in group: 1 on timer: 0
ESP32-DRV: Configuring 2 operators.
ESP32-DRV: Configuring 3 comparators.
ESP32-DRV: Configuring 3 generators.
ESP32-DRV: Configuring center-aligned pwm.
ESP32-DRV: Enabling timer: 0
ESP32-DRV: MCPWM configured!
MOT: Init
MOT: Enable driver.
MOT: Align sensor.
MOT: sensor_direction==CW
MOT: PP check: OK!
MOT: Zero elec. angle: 0.85
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
0	0.000	-0.120	0.020	0.122	3.942	0.008	-0.175	0.032	0.177	4.791	0.040
16724	0.000	0.011	0.035	0.036	3.899	-2.145	-0.006	0.013	0.026	4.702	-3.996
16744	0.000	0.018	0.001	0.113	3.893	0.312	0.004	0.017	0.020	4.691	0.624
16764	0.000	0.008	-0.002	0.029	3.895	-0.935	-0.028	-0.033	0.015	4.706	-0.312
16784	0.000	-0.005	0.032	0.011	3.896	-0.311	0.020	-0.013	0.029	4.682	-0.934
16804	0.000	-0.004	0.026	0.032	3.889	0.312	-0.016	-0.042	0.046	4.688	0.312
16824	0.000	-0.011	0.036	0.024	3.892	-0.274	0.009	-0.031	0.029	4.689	0.274
16844	0.000	-0.000	0.034	0.007	3.893	0.312	0.006	-0.043	0.037	4.691	0.000
16864	0.000	0.003	0.021	0.018	3.893	0.312	0.005	-0.020	0.021	4.692	0.312
16884	0.000	-0.074	-0.114	0.013	3.895	0.312	0.002	0.040	0.031	4.694	0.312
16904	0.000	-0.003	0.031	0.012	3.895	0.624	-0.005	0.001	0.015	4.703	0.312
16924	0.000	0.004	0.003	0.042	3.889	-0.310	0.025	-0.006	0.029	4.683	-0.620
16944	0.000	-0.015	0.002	0.028	3.859	-0.937	-0.020	0.000	0.017	4.694	0.625
16964	0.000	0.012	0.015	0.018	3.820	-1.532	0.010	-0.002	0.007	4.688	0.306
16984	0.000	0.011	0.007	0.008	3.815	-0.614	-0.007	0.009	0.009	4.740	2.455
17004	0.000	0.016	0.021	0.028	3.817	-0.307	-0.029	-0.014	0.034	4.732	-0.920
17024	0.000	-0.012	-0.004	0.021	3.815	-0.307	0.015	0.009	0.020	4.720	-0.307
17044	0.000	0.042	0.034	0.017	3.775	-1.534	-0.069	-0.055	0.023	4.723	0.000
17064	0.000	-0.017	-0.009	0.027	3.763	-0.711	0.021	0.008	0.018	4.706	-1.421
17084	0.000	-0.005	0.013	0.012	3.772	0.922	-0.006	-0.013	0.008	4.722	1.536
17104	0.000	0.001	0.010	0.009	3.767	0.000	-0.010	0.022	0.043	4.720	-1.534
17124	0.000	-0.028	0.000	0.015	3.764	-0.304	0.098	-0.048	0.026	4.714	0.304
17144	0.000	-0.010	-0.012	0.023	3.764	0.000	-0.030	-0.000	0.030	4.714	0.302
17164	0.000	-0.004	-0.011	0.025	3.760	0.312	-0.014	-0.009	0.093	4.722	0.625
17184	0.000	-0.008	-0.020	0.065	3.760	0.000	-0.026	-0.002	0.029	4.720	0.000
17204	0.000	0.140	-0.099	0.007	3.752	-0.625	-0.090	-0.080	0.048	4.720	0.000
17224	0.000	0.090	-0.062	0.028	3.746	0.312	0.022	-0.000	0.022	4.720	-0.312
17244	0.000	-0.010	-0.005	0.020	3.749	0.623	-0.020	0.005	0.027	4.722	-0.312
17264	0.000	-0.008	0.004	0.012	3.738	-0.624	0.028	-0.031	0.011	4.715	-0.624
17284	0.000	-0.025	-0.012	0.020	3.715	-1.642	-0.011	-0.001	0.011	4.719	-0.273
17304	0.000	-0.032	0.009	0.008	3.651	-3.375	-0.010	0.040	0.038	4.726	0.614
17324	0.000	0.000	-0.037	0.021	3.579	-2.495	0.010	0.026	0.018	4.725	0.312
17344	0.000	0.031	-0.012	0.021	3.586	0.935	-0.091	-0.075	0.020	4.717	0.000
17364	0.000	0.008	-0.021	0.024	3.596	0.312	0.008	0.026	0.029	4.717	-0.624
17384	0.000	-0.016	-0.010	0.047	3.611	0.000	0.000	-0.024	0.026	4.725	0.624
17404	0.000	0.009	-0.022	0.030	3.616	1.248	0.020	0.038	0.045	4.726	0.936
17424	0.000	-0.023	-0.009	0.023	3.613	-0.312	0.026	-0.021	0.025	4.708	-0.623
17444	0.000	-0.007	-0.013	0.020	3.613	-0.546	-0.013	0.021	0.089	4.714	0.273
17464	0.000	-0.001	-0.045	0.023	3.614	0.624	0.028	0.038	0.052	4.712	0.312
17484	0.000	0.035	-0.073	0.024	3.616	1.248	0.036	0.012	0.032	4.732	0.624
17504	0.000	0.008	-0.009	0.006	3.609	-0.312	-0.014	-0.019	0.026	4.705	-0.624
17524	0.000	-0.025	-0.017	0.017	3.613	0.000	0.000	0.075	0.031	4.715	0.311
17544	0.000	-0.005	-0.004	0.038	3.617	-0.607	-0.004	-0.005	0.029	4.715	-0.304
17564	0.000	0.160	0.102	0.034	3.573	-1.913	0.007	-0.038	0.023	4.720	0.820
17584	0.000	0.035	-0.036	0.047	3.582	0.624	0.008	0.013	0.027	4.714	0.000
17604	0.000	0.006	0.012	0.086	3.590	0.000	0.007	0.032	0.030	4.719	0.312
17624	0.000	0.002	-0.025	0.102	3.586	0.000	-0.018	0.027	0.029	4.714	0.312
17644	0.000	0.011	0.004	0.026	3.585	0.937	0.058	0.011	0.057	4.715	-0.312
17664	0.000	0.048	-0.077	0.055	3.586	0.624	-0.089	-0.081	0.007	4.714	-0.312
17684	0.000	-0.024	-0.018	0.023	3.596	0.000	-0.020	0.034	0.029	4.719	-0.312
17704	0.000	0.010	-0.020	0.028	3.593	0.312	-0.005	0.036	0.116	4.715	-0.312
17724	0.000	-0.001	-0.013	0.028	3.591	-0.623	-0.006	-0.020	0.020	4.711	-0.312
17744	0.000	-0.021	0.005	0.042	3.623	0.911	0.007	-0.024	0.028	4.711	-0.607
17764	0.000	-0.003	-0.011	0.029	3.608	0.273	0.003	-0.027	0.021	4.740	0.546
17784	0.000	-0.009	0.004	0.032	3.617	0.624	0.017	-0.037	0.035	4.723	-0.312
17804	0.000	-0.000	-0.021	0.029	3.666	0.920	0.020	-0.014	0.028	4.732	0.614
17824	0.000	-0.022	-0.024	0.016	3.616	-3.058	0.001	-0.016	0.026	4.728	0.000
17844	0.000	0.004	-0.002	0.027	3.600	0.000	-0.002	0.014	0.017	4.728	0.312
17864	0.000	0.027	-0.006	0.084	3.620	0.610	-0.003	0.023	0.018	4.726	0.608
17884	0.000	0.041	0.017	0.020	3.613	-0.312	-0.006	0.020	0.022	4.728	0.000
17904	0.000	-0.000	-0.039	0.014	3.614	-1.219	-0.002	-0.024	0.024	4.726	0.000
17924	0.000	-0.006	-0.007	0.019	3.537	-3.707	-0.035	-0.031	0.022	4.725	-0.308
17944	0.000	0.006	-0.006	0.023	3.562	2.770	-0.006	0.012	0.015	4.726	0.309
17964	0.000	0.002	-0.029	0.007	3.599	1.093	0.008	-0.003	0.011	4.725	0.000
17984	0.000	-0.006	-0.036	0.004	3.593	-1.249	0.014	-0.003	0.011	4.726	0.312
18004	0.000	0.002	-0.028	0.118	3.631	0.614	-0.007	0.017	0.030	4.723	0.000
18024	0.000	-0.012	-0.033	0.013	3.616	-0.620	0.000	-0.019	0.009	4.715	0.000
