--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
MOT: Init
MOT: Enable driver.
MOT: Align sensor.
MOT: sensor_direction==CW
MOT: PP check: OK!
MOT: Zero elec. angle: 3.32
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
0	1.000	-0.005	-0.008	0.060	5.630	0.051
8377	1.000	0.433	0.610	0.752	6.236	45.313
8397	1.000	0.149	-0.078	0.222	1.019	56.435
8417	1.000	0.297	0.687	0.668	2.052	51.082
8437	1.000	0.272	0.702	0.637	3.013	49.162
8457	1.000	0.052	0.187	0.149	4.002	51.034
8477	1.000	0.478	0.897	0.904	4.898	41.015
8497	1.000	0.697	0.665	0.940	5.640	37.688
8517	1.000	0.240	0.404	0.443	0.249	50.159
8537	1.000	0.045	0.008	0.116	1.344	53.699
8557	1.000	0.063	0.497	0.473	2.362	49.374
8577	1.000	0.121	0.370	0.328	3.316	49.872
8597	1.000	0.352	0.449	0.613	4.315	48.215
8617	1.000	0.648	0.594	0.932	5.136	38.342
8637	1.000	0.492	0.612	0.761	5.900	40.376
8657	1.000	0.180	0.055	0.200	0.627	55.424
8677	1.000	0.187	0.504	0.494	1.680	52.127
8697	1.000	0.137	0.518	0.420	2.655	48.223
8717	1.000	0.127	0.129	0.207	3.652	52.565
8737	1.000	0.462	0.853	0.912	4.608	45.063
8757	1.000	0.608	0.849	0.932	5.369	36.605
8777	1.000	0.221	0.340	0.363	6.174	45.692
8797	1.000	0.091	-0.142	0.061	0.973	55.716
8817	1.000	0.111	0.129	0.181	2.023	50.547
8837	1.000	0.277	0.174	0.349	2.964	49.313
8857	1.000	0.086	0.338	0.283	3.988	50.961
8877	1.000	0.568	0.787	0.929	4.886	41.451
8897	1.000	0.743	0.463	0.895	5.622	37.451
8917	1.000	0.275	0.384	0.446	0.242	50.357
8937	1.000	0.041	-0.008	0.065	1.331	53.407
8957	1.000	0.363	0.773	0.884	2.333	48.973
8977	1.000	0.262	0.551	0.482	3.300	50.384
8997	1.000	0.169	0.187	0.268	4.297	48.620
9017	1.000	0.662	0.770	0.963	5.136	38.243
9037	1.000	0.467	0.482	0.813	5.897	41.140
9057	1.000	0.177	0.027	0.182	0.626	55.284
9077	1.000	0.205	0.319	0.383	1.686	52.102
9097	1.000	0.133	0.316	0.351	2.665	48.118
9117	1.000	0.228	0.353	0.443	3.665	51.756
9137	1.000	0.321	0.839	0.911	4.620	45.521
9157	1.000	0.576	0.646	0.874	5.383	36.866
9177	1.000	0.219	0.390	0.439	6.174	44.115
9197	1.000	0.130	-0.168	0.255	0.956	55.411
9217	1.000	0.018	0.140	0.116	2.006	52.046
9237	1.000	0.371	0.386	0.562	2.982	48.351
9257	1.000	0.052	0.180	0.139	3.998	50.981
9277	1.000	0.578	0.744	0.817	4.883	41.033
9297	1.000	0.727	0.461	0.891	5.621	37.466
9317	1.000	0.273	0.401	0.465	0.242	50.389
9337	1.000	0.042	-0.013	0.063	1.331	53.310
9357	0.000	0.179	0.682	0.625	2.352	48.824
9377	0.000	0.012	-0.057	0.032	3.085	30.587
9397	0.000	-0.029	0.039	0.124	3.527	15.014
9417	0.000	-0.009	-0.039	0.029	3.651	2.897
9437	0.000	0.032	-0.017	0.015	3.649	0.000
9457	0.000	0.037	-0.016	0.022	3.649	0.000
9477	0.000	-0.126	-0.022	0.019	3.645	-0.322
9497	0.000	-0.025	-0.005	0.055	3.642	-0.303
9517	0.000	-0.123	-0.010	0.019	3.640	0.000
9537	0.000	0.057	-0.006	0.073	3.640	0.000
9557	0.000	-0.078	0.027	0.050	3.579	-12.469
9577	0.000	0.005	0.002	0.032	3.639	-0.299
9597	0.000	-0.038	0.005	0.010	3.640	-0.301
9617	0.000	-0.027	-0.012	0.038	3.640	-0.296
9637	0.000	-0.008	-0.011	0.174	3.646	-0.300
9657	0.000	0.011	-0.020	0.021	3.645	-0.323
9677	0.000	0.019	-0.013	0.210	3.643	-0.299
9697	0.000	-0.019	-0.004	0.145	3.643	-0.647
9717	0.000	-0.035	0.027	0.008	3.643	-0.302
9737	0.000	-0.009	-0.001	0.023	3.645	0.000
9757	0.000	-0.074	-0.020	0.017	3.639	0.000
9777	0.000	-0.000	-0.008	0.030	3.639	-0.305
9797	0.000	0.017	0.004	0.014	3.637	0.000
9817	0.000	-0.009	0.003	0.048	3.639	0.296
9837	0.000	0.023	-0.015	0.011	3.637	0.000
9857	0.000	0.003	-0.022	0.022	3.642	-0.300
9877	0.000	-0.007	-0.004	0.023	3.642	0.000
9897	0.000	0.023	-0.026	0.013	3.640	0.000
9917	0.000	-0.127	-0.015	0.028	3.639	-0.298
9937	0.000	0.016	-0.041	0.014	3.639	-0.327
9957	0.000	0.001	-0.016	0.025	3.640	0.000
9977	0.000	-0.001	-0.002	0.018	3.640	0.297
9997	0.000	-0.064	-0.010	0.159	3.639	0.300
10017	0.000	-0.010	-0.005	0.021	3.639	0.321
10037	0.000	-0.040	-0.002	0.034	3.636	-0.300
10057	0.000	0.025	-0.023	0.023	3.639	0.000
10077	0.000	-0.025	0.000	0.005	3.639	0.000
10097	0.000	-0.005	-0.016	0.012	3.639	0.321
10117	0.000	-0.005	-0.007	0.045	3.639	0.642
10137	0.000	-0.001	-0.002	0.071	3.639	-0.297
10157	0.000	-0.062	-0.022	0.022	3.634	-0.297
10177	0.000	0.016	0.005	0.014	3.632	-0.654
10197	0.000	0.087	-0.016	0.009	3.632	-0.979
10217	0.000	0.028	-0.078	0.005	3.631	-0.322
10237	0.000	0.014	-0.027	0.030	3.634	-0.598
10257	0.000	-0.021	0.004	0.005	3.636	0.000
10277	0.000	0.020	-0.008	0.025	3.636	0.297
10297	0.000	-0.016	-0.002	0.019	3.636	0.322
10317	0.000	-0.014	-0.002	0.026	3.634	0.000
10337	0.000	0.045	-0.056	0.019	3.637	0.000
10357	1.000	-0.003	-0.013	0.033	3.637	0.000
10377	1.000	0.212	0.225	0.325	4.295	47.985
10397	1.000	0.636	0.556	0.871	5.130	38.662
10417	1.000	0.377	0.443	0.554	5.886	41.050
10437	1.000	0.142	-0.095	0.165	0.612	54.271
10457	1.000	0.171	0.258	0.285	1.669	53.532
10477	1.000	0.135	0.537	0.533	2.646	46.716
10497	1.000	0.064	0.251	0.336	3.640	51.515
10517	1.000	0.485	0.823	0.905	4.608	45.456
10537	1.000	0.540	0.825	0.900	5.372	36.977
10557	1.000	0.277	0.581	0.544	6.159	44.026
10577	1.000	0.149	-0.106	0.215	0.930	56.085
10597	1.000	0.035	0.538	0.435	1.974	51.184
10617	1.000	0.114	0.458	0.389	2.936	48.849
10637	1.000	0.265	0.405	0.461	3.950	51.042
10657	1.000	0.484	0.486	0.689	4.847	41.584
10677	1.000	0.577	0.582	0.779	5.588	37.684
10697	1.000	0.078	0.211	0.205	0.186	50.069
10717	1.000	0.120	-0.089	0.152	1.281	53.525
10737	1.000	0.150	0.386	0.583	2.299	48.925
10757	1.000	0.144	0.326	0.450	3.252	49.325
10777	1.000	0.073	0.465	0.424	4.261	49.243
10797	1.000	0.629	0.700	0.912	5.096	37.808
10817	1.000	0.568	0.726	0.919	5.841	39.341
10837	1.000	0.201	0.087	0.233	0.535	53.400
10857	1.000	0.059	0.140	0.119	1.611	52.333
10877	1.000	0.365	0.329	0.492	2.597	48.590
10897	1.000	0.249	0.315	0.431	3.570	51.030
10917	1.000	0.192	0.702	0.593	4.538	47.511
10937	1.000	0.613	0.621	0.871	5.315	36.870
10957	1.000	0.511	0.473	0.714	6.122	43.672
10977	1.000	0.125	-0.249	0.325	0.868	55.926
10997	1.000	0.085	0.242	0.430	1.928	51.133
11017	1.000	0.393	0.664	0.832	2.896	48.060
11037	1.000	0.043	0.083	0.066	3.910	50.942
11057	1.000	0.361	0.586	0.706	4.829	43.006
11077	1.000	0.586	0.749	0.889	5.573	36.387
11097	1.000	0.259	0.400	0.464	0.158	48.628
11117	1.000	0.136	0.027	0.116	1.221	53.393
11137	1.000	0.295	0.635	0.772	2.241	49.679
11157	1.000	0.236	0.549	0.509	3.203	50.064
11177	1.000	0.131	0.352	0.473	4.206	49.184
11197	1.000	0.691	0.609	0.922	5.059	38.930
11217	1.000	0.602	0.393	0.736	5.805	38.800
11237	1.000	0.128	-0.088	0.178	0.491	54.077
