--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
CS: Inv B
MOT: Success: 3
MOT: Ready.
0	50.000	0.213	-0.034	0.324	6.240	0.049
8378	50.000	0.153	0.300	0.370	0.673	50.178
8398	50.000	0.230	0.180	0.328	1.663	48.486
8418	50.000	0.563	0.499	0.776	2.511	41.159
8438	50.000	0.272	0.318	0.422	3.359	43.906
8458	50.000	0.490	0.677	0.872	4.246	42.830
8478	50.000	0.754	0.694	0.960	4.941	31.876
8498	50.000	0.836	0.733	1.092	5.499	28.823
8518	50.000	0.594	0.746	0.932	6.151	37.429
8538	50.000	0.070	0.000	0.070	0.796	50.611
8558	50.000	0.372	0.683	0.820	1.786	47.509
8578	50.000	0.633	0.462	0.824	2.609	40.480
8598	50.000	0.128	0.441	0.612	3.451	45.328
8618	50.000	0.590	0.688	0.916	4.338	40.947
8638	50.000	0.859	0.850	1.193	5.008	31.033
8658	50.000	0.933	0.682	1.179	5.564	28.880
8678	50.000	0.610	0.657	0.907	6.248	38.774
8698	50.000	0.172	-0.026	0.178	0.919	51.324
8718	50.000	0.375	0.733	0.836	1.882	46.301
8738	50.000	0.588	0.589	0.865	2.714	38.159
8758	50.000	0.355	0.214	0.434	3.562	45.723
8778	50.000	0.561	0.605	0.850	4.421	40.535
8798	50.000	0.913	0.507	1.031	5.074	30.132
8818	50.000	0.858	0.468	0.950	5.640	30.019
8838	50.000	0.417	0.669	0.692	0.080	40.474
8858	50.000	0.068	0.320	0.337	1.063	50.764
8878	50.000	0.152	0.568	0.486	2.002	45.099
8898	50.000	0.608	0.585	0.874	2.812	40.496
8918	50.000	0.381	0.444	0.617	3.671	45.386
8938	50.000	0.602	0.529	0.838	4.508	39.174
8958	50.000	0.861	0.577	1.016	5.166	-0.909
8978	50.000	0.817	0.626	1.005	5.746	30.430
8998	50.000	0.332	0.354	0.615	0.225	42.821
9018	50.000	0.123	0.378	0.341	1.246	51.123
9038	50.000	0.442	0.766	0.903	2.157	43.612
9058	50.000	0.360	0.594	0.656	2.962	40.991
9078	50.000	0.251	0.260	0.394	3.838	45.108
9098	50.000	0.529	0.805	0.911	4.642	37.333
9118	50.000	0.819	0.529	0.932	5.246	28.777
9138	50.000	0.782	0.458	0.913	5.835	31.926
9158	50.000	0.463	0.743	0.715	0.365	46.007
9178	50.000	-0.010	0.141	0.113	1.367	50.414
9198	50.000	0.364	0.849	0.823	2.266	43.612
9218	50.000	0.373	0.388	0.500	3.068	42.060
9238	50.000	0.452	0.549	0.738	3.962	44.256
9258	50.000	0.598	0.669	0.950	4.745	35.334
9278	50.000	0.826	0.575	0.998	5.321	28.266
9298	50.000	0.669	0.502	0.859	5.915	34.001
9318	50.000	0.201	0.543	0.579	0.474	48.269
9338	50.000	0.241	0.192	0.329	1.486	49.415
9358	0.000	0.411	0.773	0.918	2.361	41.410
9378	0.000	0.148	0.111	0.170	2.913	19.286
9398	0.000	0.022	-0.006	0.012	3.140	2.473
9418	0.000	-0.056	0.005	0.047	3.175	0.898
9438	0.000	0.016	0.011	0.029	3.177	1.796
9458	0.000	0.009	0.015	0.060	3.169	0.642
9478	0.000	0.013	0.044	0.014	3.171	0.598
9498	0.000	0.019	0.014	0.017	3.175	0.599
9518	0.000	-0.010	0.011	0.005	3.171	0.000
9538	0.000	0.009	-0.001	0.014	3.174	0.299
9558	0.000	-0.001	-0.003	0.079	3.171	-0.299
9578	0.000	-0.009	0.017	0.006	3.171	-0.299
9598	0.000	0.015	0.017	0.021	3.169	-0.322
9618	0.000	0.048	0.008	0.010	3.174	0.000
9638	0.000	0.191	-0.051	0.011	3.171	0.299
9658	0.000	0.017	0.006	0.044	3.169	0.299
9678	0.000	0.058	0.007	0.103	3.163	-0.643
9698	0.000	0.015	0.015	0.017	3.169	-1.494
9718	0.000	-0.009	0.015	0.039	3.172	-0.597
9738	0.000	0.016	0.016	0.007	3.175	0.597
9758	0.000	0.007	0.016	0.072	3.171	0.321
9778	0.000	0.018	0.013	0.012	3.171	-0.299
9798	0.000	0.001	-0.003	0.029	3.171	0.000
9818	0.000	0.021	0.013	0.037	3.168	-0.322
9838	0.000	0.047	0.005	0.009	3.172	1.197
9858	0.000	-0.006	-0.031	0.007	3.169	0.000
9878	0.000	-0.000	0.015	0.007	3.172	0.299
9898	0.000	0.012	0.020	0.020	3.172	-0.322
9918	0.000	0.026	0.008	0.009	3.171	0.000
9938	0.000	0.001	-0.003	0.022	3.168	-0.896
9958	0.000	0.019	0.019	0.030	3.174	-0.299
9978	0.000	0.014	0.008	0.016	3.175	0.000
9998	0.000	0.029	0.014	0.003	3.175	1.195
10018	0.000	0.030	0.002	0.014	3.174	0.898
10038	0.000	0.020	0.011	0.031	3.172	0.322
10058	0.000	0.016	-0.003	0.024	3.169	-0.598
10078	0.000	-0.010	-0.007	0.028	3.171	0.000
10098	0.000	-0.025	-0.000	0.226	3.169	-0.299
10118	0.000	0.010	-0.000	0.046	3.171	-0.643
10138	0.000	0.015	0.006	0.021	3.165	-0.642
10158	0.000	-0.025	0.003	0.022	3.168	-1.197
10178	0.000	-0.016	0.009	0.037	3.174	-0.598
10198	0.000	-0.020	0.007	0.162	3.174	0.299
10218	0.000	-0.002	0.011	0.007	3.172	1.288
10238	0.000	0.026	0.013	0.003	3.171	0.000
10258	0.000	0.023	0.012	0.014	3.169	0.000
10278	0.000	-0.001	0.004	0.039	3.168	-0.644
10298	0.000	0.014	0.015	0.022	3.166	-0.643
10318	0.000	0.026	0.018	0.014	3.169	-1.494
10338	0.000	-0.016	0.011	0.035	3.172	-0.299
10358	50.000	0.061	-0.023	0.014	3.166	2.253
10378	50.000	0.270	0.315	0.564	3.843	46.062
10398	50.000	0.590	0.881	0.940	4.645	36.762
10418	50.000	0.824	0.483	0.929	5.245	28.800
10438	50.000	0.776	0.429	0.909	5.831	32.277
10458	50.000	0.411	0.638	0.699	0.362	45.750
10478	50.000	-0.015	0.233	0.220	1.362	50.849
10498	50.000	0.452	0.723	0.881	2.263	43.298
10518	50.000	0.483	0.476	0.796	3.082	41.969
10538	50.000	0.402	0.694	0.789	3.967	45.045
10558	50.000	0.654	0.872	1.067	4.737	35.596
10578	50.000	0.826	0.612	1.043	5.315	28.266
