--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
MOT: Align sensor.
MOT: sensor_direction==CW
MOT: PP check: OK!
MOT: Zero elec. angle: 3.81
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
0	0.000	-0.179	0.031	0.178	2.818	0.022
8377	0.000	-0.024	0.002	0.027	2.615	-9.889
8397	0.000	-0.001	0.015	0.014	2.522	-2.145
8417	0.000	0.023	-0.018	0.025	2.528	0.924
8437	0.000	-0.001	0.011	0.014	2.553	1.532
8457	0.000	-0.031	-0.023	0.028	2.591	1.837
8477	0.000	-0.041	0.000	0.008	2.592	0.306
8497	0.000	-0.041	-0.009	0.030	2.588	-0.612
8517	0.000	0.023	-0.033	0.004	2.595	0.294
8537	0.000	-0.001	-0.023	0.008	2.592	-0.314
8557	0.000	0.046	0.042	0.018	2.591	1.839
8577	0.000	-0.007	-0.012	0.017	2.651	1.514
8597	0.000	-0.001	-0.016	0.023	2.635	-1.214
8617	0.000	-0.015	-0.027	0.022	2.635	0.000
8637	0.000	0.023	-0.002	0.040	2.637	-0.303
8657	0.000	-0.013	-0.009	0.104	2.646	-0.607
8677	0.000	-0.017	-0.024	0.013	2.638	0.303
8697	0.000	-0.008	-0.021	0.010	2.632	-0.607
8717	0.000	0.026	0.055	0.027	2.642	0.304
8737	0.000	0.017	0.001	0.030	2.638	0.000
8757	0.000	-0.003	0.001	0.036	2.640	0.326
8777	0.000	0.021	0.002	0.049	2.640	0.909
8797	0.000	0.051	0.001	0.308	2.632	0.909
8817	0.000	0.020	-0.015	0.002	2.637	-0.909
8837	0.000	0.026	-0.002	0.025	2.640	0.000
8857	0.000	0.050	-0.002	0.038	2.642	0.303
8877	0.000	0.009	-0.007	0.021	2.640	0.304
8897	0.000	-0.003	-0.023	0.191	2.642	0.303
8917	0.000	0.007	-0.017	0.131	2.642	0.606
8937	0.000	-0.028	-0.005	0.008	2.622	-1.214
8957	0.000	0.024	0.002	0.022	2.642	0.910
8977	0.000	-0.054	-0.019	0.021	2.638	-0.652
8997	0.000	-0.045	-0.004	0.029	2.642	1.302
9017	0.000	0.004	-0.003	0.034	2.637	0.000
9037	0.000	0.060	-0.011	0.002	2.638	0.000
9057	0.000	0.066	-0.001	0.039	2.638	0.303
9077	0.000	-0.010	-0.008	0.053	2.629	-0.908
9097	0.000	-0.013	-0.053	0.028	2.648	2.124
9117	0.000	-0.007	-0.027	0.022	2.638	-0.910
9137	0.000	-0.043	-0.021	0.012	2.640	0.000
9157	0.000	0.000	-0.000	0.038	2.643	0.303
9177	0.000	-0.004	-0.017	0.022	2.642	0.000
9197	0.000	-0.021	-0.009	0.085	2.640	-0.303
9217	0.000	-0.015	-0.015	0.019	2.640	0.000
9237	0.000	0.003	-0.021	0.003	2.637	0.000
9257	0.000	0.024	0.038	0.029	2.640	-0.908
9277	0.000	0.020	-0.016	0.064	2.642	0.303
9297	0.000	-0.003	-0.020	0.175	2.632	-0.606
9317	0.000	-0.002	-0.015	0.179	2.634	-0.909
9337	0.000	-0.001	-0.020	0.011	2.642	0.303
9357	0.000	-0.003	-0.013	0.020	2.638	0.303
9377	0.000	0.006	-0.021	0.012	2.634	-0.607
9397	0.000	-0.005	0.001	0.045	2.638	-0.303
9417	0.000	-0.048	-0.003	0.026	2.635	-0.304
9437	0.000	-0.048	-0.020	0.259	2.637	0.000
9457	0.000	-0.046	-0.019	0.229	2.638	0.606
9477	0.000	0.032	0.002	0.022	2.638	0.303
9497	0.000	0.007	-0.001	0.036	2.638	0.326
9517	0.000	0.037	-0.017	0.018	2.637	0.000
9537	0.000	0.042	0.004	0.021	2.635	-0.303
9557	0.000	-0.022	-0.057	0.029	2.637	-0.303
9577	0.000	-0.033	-0.056	0.034	2.626	0.910
9597	0.000	0.014	-0.019	0.005	2.635	0.000
9617	0.000	-0.010	-0.015	0.029	2.634	0.000
9637	0.000	0.021	-0.017	0.003	2.635	0.303
9657	0.000	-0.009	-0.015	0.014	2.635	0.000
9677	0.000	0.000	-0.018	0.072	2.637	0.000
9697	0.000	0.005	-0.017	0.013	2.628	1.305
9717	0.000	-0.006	-0.008	0.023	2.643	0.000
9737	0.000	0.007	0.002	0.040	2.638	-0.325
9757	0.000	0.128	-0.007	0.022	2.640	0.303
9777	0.000	0.004	-0.008	0.030	2.638	0.000
9797	0.000	-0.013	-0.016	0.156	2.637	-0.606
9817	0.000	-0.025	-0.015	0.009	2.637	0.000
9837	0.000	-0.000	-0.016	0.008	2.638	0.304
9857	0.000	0.024	0.001	0.059	2.637	0.303
9877	0.000	-0.006	-0.025	0.131	2.634	0.303
9897	0.000	0.018	0.013	0.020	2.640	-0.304
9917	0.000	0.033	-0.014	0.020	2.637	0.000
9937	0.000	0.002	-0.000	0.046	2.634	-0.326
9957	0.000	-0.004	-0.001	0.042	2.640	0.326
9977	0.000	0.005	0.002	0.042	2.637	0.326
9997	0.000	0.029	0.066	0.028	2.640	0.000
10017	0.000	-0.011	-0.050	0.022	2.638	0.303
10037	0.000	-0.009	-0.007	0.023	2.638	0.000
10057	0.000	-0.023	-0.023	0.011	2.637	-0.303
10077	0.000	0.057	-0.004	0.036	2.637	-0.303
10097	0.000	-0.005	-0.017	0.016	2.635	-0.303
10117	0.000	-0.006	-0.017	0.014	2.638	0.000
10137	0.000	0.017	0.001	0.018	2.638	-0.304
10157	0.000	0.000	-0.020	0.115	2.640	0.000
10177	0.000	-0.053	-0.012	0.023	2.640	-0.326
10197	0.000	0.020	-0.000	0.029	2.638	0.651
10217	0.000	-0.002	-0.000	0.040	2.635	-0.651
10237	0.000	-0.013	0.000	0.021	2.629	0.652
10257	0.000	-0.004	-0.002	0.026	2.638	-0.651
10277	0.000	-0.007	-0.007	0.028	2.640	0.326
10297	0.000	0.001	0.001	0.040	2.635	-0.651
10317	0.000	0.001	-0.021	0.011	2.638	0.909
10337	0.000	0.009	0.001	0.025	2.631	0.303
10357	0.000	-0.009	-0.020	0.028	2.620	0.000
10377	0.000	-0.021	-0.001	0.021	2.640	-0.303
10397	0.000	-0.032	-0.002	0.019	2.640	0.606
10417	0.000	0.027	0.032	0.037	2.637	0.303
10437	0.000	-0.017	-0.020	0.012	2.635	-0.606
10457	0.000	-0.014	-0.025	0.017	2.642	0.303
10477	0.000	-0.002	-0.020	0.012	2.637	0.000
10497	0.000	-0.010	0.001	0.018	2.638	0.000
10517	0.000	0.001	-0.007	0.084	2.640	-0.303
10537	0.000	-0.054	-0.010	0.093	2.629	-0.300
10557	0.000	0.006	-0.020	0.014	2.631	0.909
10577	0.000	-0.008	-0.020	0.026	2.634	-0.606
10597	0.000	-0.003	-0.004	0.028	2.642	0.606
10617	0.000	0.007	0.000	0.025	2.617	-2.424
10637	0.000	-0.018	-0.001	0.017	2.637	1.816
10657	0.000	-0.032	-0.056	0.055	2.637	-0.908
10677	0.000	-0.026	-0.019	0.023	2.635	0.303
10697	0.000	-0.029	-0.052	0.042	2.637	0.303
10717	0.000	-0.035	-0.017	0.213	2.637	0.606
10737	0.000	-0.038	-0.022	0.054	2.635	0.000
10757	0.000	0.033	0.004	0.014	2.638	0.607
10777	0.000	-0.005	0.001	0.020	2.635	-0.653
10797	0.000	-0.002	-0.000	0.032	2.638	-0.326
10817	0.000	0.017	0.001	0.020	2.635	0.000
10837	0.000	0.027	0.047	0.025	2.642	-0.303
10857	0.000	-0.002	-0.020	0.035	2.642	0.000
10877	0.000	-0.023	-0.043	0.027	2.637	-0.303
10897	0.000	-0.039	-0.017	0.011	2.642	0.303
10917	0.000	-0.001	0.001	0.025	2.638	0.000
10937	0.000	0.050	0.002	0.029	2.635	-0.607
10957	0.000	0.016	0.003	0.022	2.640	0.000
10977	0.000	-0.013	-0.023	0.117	2.640	-0.303
10997	0.000	-0.003	-0.023	0.167	2.640	0.000
11017	0.000	-0.023	-0.000	0.008	2.637	-0.608
11037	0.000	-0.003	-0.004	0.009	2.637	0.303
11057	0.000	0.005	0.002	0.021	2.635	-0.326
11077	0.000	0.005	-0.001	0.040	2.637	-0.651
11097	0.000	0.005	0.002	0.030	2.640	0.326
11117	0.000	-0.035	-0.020	0.005	2.637	0.303
11137	0.000	0.034	0.003	0.014	2.635	0.606
11157	0.000	-0.017	-0.021	0.101	2.635	-0.606
11177	0.000	0.023	-0.023	0.005	2.602	-3.643
11197	0.000	0.016	-0.016	0.123	2.603	1.200
11217	0.000	-0.006	-0.007	0.048	2.614	0.606
11237	0.000	-0.004	-0.008	0.055	2.611	-0.303
11257	0.000	-0.023	0.018	0.018	2.635	1.817
11277	0.000	-0.011	-0.015	0.013	2.634	-0.303
