--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
MOT: Init
MOT: Enable driver.
MOT: Align sensor.
MOT: sensor_direction==CW
MOT: PP check: OK!
MOT: Zero elec. angle: 4.24
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
MOT: Monitor enabled!
ESP32-DRV: Configuring 3PWM in group: 1 on timer: 0
ESP32-DRV: Configuring 2 operators.
ESP32-DRV: Configuring 3 comparators.
ESP32-DRV: Configuring 3 generators.
ESP32-DRV: Configuring center-aligned pwm.
ESP32-DRV: Enabling timer: 0
ESP32-DRV: MCPWM configured!
MOT: Init
MOT: Enable driver.
MOT: Align sensor.
MOT: sensor_direction==CW
MOT: PP check: OK!
MOT: Zero elec. angle: 0.67
MOT: Align current sense.
CS: Inv B
MOT: Success: 3
MOT: Ready.
0	0.000	0.041	0.002	0.097	0.566	0.016	0.141	-0.057	0.039	1.882	0.035
16723	0.000	0.042	-0.001	0.018	0.572	-0.624	0.026	-0.017	0.026	1.859	-1.249
16743	0.000	-0.011	0.001	0.006	0.558	-0.608	-0.021	0.009	0.015	1.862	0.913
16763	0.000	-0.022	0.001	0.015	0.543	-0.307	-0.020	0.014	0.057	1.858	0.307
16783	0.000	-0.018	0.007	0.014	0.541	0.000	0.032	-0.025	0.022	1.858	-0.307
16803	0.000	0.041	-0.015	0.055	0.525	-0.920	0.004	0.041	0.007	1.859	0.000
16823	0.000	0.006	-0.015	0.144	0.532	-0.614	0.003	-0.032	0.047	1.867	-0.920
16843	0.000	-0.008	0.011	0.012	0.523	0.000	0.015	-0.032	0.028	1.852	0.000
16863	0.000	0.010	0.006	0.019	0.525	0.000	0.004	-0.012	0.105	1.855	0.000
16883	0.000	-0.015	0.001	0.002	0.515	-1.229	0.019	0.038	0.033	1.856	0.307
16903	0.000	-0.007	-0.013	0.076	0.518	0.000	-0.031	0.010	0.030	1.853	0.000
16923	0.000	-0.014	0.008	0.011	0.518	-0.307	-0.014	0.019	0.014	1.832	0.614
16943	0.000	0.044	0.022	0.060	0.511	0.307	-0.001	0.009	0.014	1.853	0.614
