18997	0.10	-0.08251	0.05502	-0.08251	0.01590	0.08401	-0.00129	0.07821	2.658	-4.146
19017	0.10	-0.05511	0.03729	-0.05511	0.01124	0.04161	0.03785	0.05701	2.589	-4.102
19037	0.10	-0.03738	-0.01106	-0.03738	-0.03435	0.03867	0.03290	0.04633	2.507	-4.102
19057	0.10	0.01258	-0.05941	0.01258	-0.06134	0.05635	0.02730	0.07373	2.437	-4.091
19077	0.10	0.06577	-0.06908	0.06577	-0.04180	0.07538	0.01974	0.07308	2.382	-4.146
19097	0.10	0.05771	-0.04813	0.05771	-0.02226	0.04596	0.04138	0.06641	2.319	-4.146
19117	0.10	0.04481	0.01312	0.04481	0.04102	0.05173	0.03184	0.06160	2.235	-4.135
19137	0.10	-0.00354	0.05502	-0.00354	0.06149	0.05380	0.02998	0.08114	2.158	-4.090
19157	0.10	-0.04544	0.09854	-0.04544	0.08755	0.07787	0.06054	0.08044	2.109	-4.102
19177	0.10	0.08511	0.05341	0.08511	0.11081	-0.10322	0.09416	0.07157	2.052	-4.146
19197	0.10	-0.03738	0.02601	-0.03738	0.00845	0.01236	0.03628	0.05911	1.971	-4.135
19217	0.10	-0.02127	-0.04329	-0.02127	-0.06227	0.04858	0.04437	0.06804	1.887	-4.091
19237	0.10	0.06093	-0.07714	0.06093	-0.05389	0.08057	0.01120	0.06631	1.836	-4.102
19257	0.10	0.06738	-0.05296	0.06738	-0.02226	0.06727	0.02256	0.06949	1.781	-4.102
19277	0.10	0.08672	-0.01750	0.08672	0.02985	0.08049	0.04395	0.05704	1.703	-4.146
19297	0.10	0.02064	0.05341	0.02064	0.07359	0.06530	0.03971	0.04885	1.614	-4.146
19317	0.10	-0.04061	0.07275	-0.04061	0.06056	0.06913	0.02318	0.16183	1.559	-4.102
19337	0.10	-0.05673	0.05180	-0.05673	0.02706	0.05914	0.02128	0.05679	1.506	-4.102
19357	0.10	-0.04544	0.03407	-0.04544	0.01310	0.02978	0.03674	0.05682	1.439	-4.102
19377	0.10	-0.03738	-0.02073	-0.03738	-0.04552	0.04151	0.04179	0.04649	1.342	-4.146
19397	0.10	0.05771	-0.09003	0.05771	-0.07064	0.09096	0.00677	0.06635	1.285	0.000
19417	0.10	0.06577	-0.06908	0.06577	-0.04180	0.07457	0.02262	0.07664	1.236	-4.135
19437	0.10	0.07221	-0.02395	0.07221	0.01404	0.07192	0.01543	0.05426	1.172	-4.091
19457	0.10	0.04159	0.02762	0.04159	0.05591	0.06110	0.03349	0.05748	1.080	-4.091
19477	0.10	-0.01966	0.06631	-0.01966	0.06521	0.06518	0.01978	0.06695	1.015	-4.146
19497	0.10	-0.05189	0.04535	-0.05189	0.02241	0.05631	-0.00487	0.05749	0.973	0.000
19517	0.10	-0.05834	0.08081	-0.05834	0.05963	0.05760	0.06033	0.07126	0.923	0.000
19537	0.10	-0.04867	0.04374	-0.04867	0.02241	0.01324	0.05192	0.04672	0.841	-4.102
19557	0.10	-0.09863	-0.02717	-0.09863	-0.08832	0.06739	0.11396	0.07743	0.764	-4.080
19577	0.10	0.11573	-0.05941	0.11573	-0.00178	0.08044	-0.08321	0.08299	0.716	0.000
19597	0.10	0.06415	-0.08197	0.06415	-0.05762	0.07987	0.03250	0.07233	0.672	-4.135
