0.10	0.01601	0.07521	0.02283	0.06650
0.10	-0.00115	0.01047	0.00681	0.02909
0.10	-0.00176	-0.01214	0.00109	0.00159
0.10	0.12046	0.06114	0.08059	0.04125
0.10	0.08161	0.07039	0.08127	0.06064
0.10	0.01728	0.08433	0.03853	0.07646
0.10	-0.02311	0.02628	-0.00258	0.04299
0.10	0.04803	0.07429	0.03114	0.06384
0.10	0.01509	0.03494	0.02048	0.04463
0.10	0.15803	-0.10293	0.11263	-0.05423
0.10	0.20711	0.10322	0.17560	0.05071
0.10	0.08352	0.06405	0.11439	0.05957
0.10	0.04634	0.08223	0.06919	0.07463
0.10	-0.03003	0.04846	0.00269	0.05709
0.10	0.04853	0.03632	0.03326	0.04324
0.10	0.01305	0.00669	0.01984	0.01896
0.10	0.00555	0.02469	0.01034	0.02277
0.10	0.01213	-0.02243	0.01153	-0.00747
0.10	0.23785	0.16639	0.16287	0.10879
0.10	0.10101	0.09281	0.12184	0.09819
0.10	0.00876	0.03872	0.04646	0.05854
0.10	0.01826	0.04027	0.02766	0.04637
0.10	-0.00587	0.07048	0.00529	0.06245
0.10	-0.00376	0.06480	-0.00075	0.06402
0.10	-0.02996	0.07399	-0.02019	0.07065
0.10	0.03802	0.00325	0.01863	0.02570
0.10	0.09098	0.08002	0.06696	0.06198
0.10	0.04027	0.07906	0.04920	0.07335
0.10	-0.00522	0.04805	0.01296	0.05650
0.10	0.02133	0.05793	0.01854	0.05746
0.10	0.10318	0.18929	0.07523	0.14575
0.10	0.00175	0.02843	0.02625	0.06755
0.10	-0.04336	0.05434	-0.01995	0.05878
0.10	0.12032	0.02826	0.07393	0.03835
0.10	0.07474	0.09960	0.07447	0.07920
0.10	0.00410	0.06258	0.02775	0.06817
0.10	0.02643	0.05264	0.02687	0.05783
0.10	-0.01201	0.03730	0.00084	0.04408
0.10	0.00659	0.02161	0.00466	0.02913
0.10	-0.00528	-0.02839	-0.00195	-0.00913
0.10	0.09430	0.02592	0.06241	0.01431
0.10	0.06957	0.08235	0.06718	0.05961
0.10	0.01199	0.03473	0.03026	0.04297
0.10	-0.00359	0.03648	0.00770	0.03864
0.10	0.05592	0.07808	0.03973	0.06484
0.10	0.00063	0.02328	0.01371	0.03718
0.10	0.02176	-0.03967	0.01910	-0.01426
0.10	0.09450	0.00267	0.06916	-0.00302
0.10	0.08926	0.06009	0.08263	0.03926
0.10	-0.07411	0.13384	-0.02155	0.10213
0.10	0.00305	0.00437	-0.00515	0.03695
0.10	0.05119	0.04784	0.03231	0.04419
0.10	0.02397	0.02434	0.02674	0.03091
0.10	0.01472	-0.05094	0.01873	-0.02361
0.10	0.07026	-0.00468	0.05310	-0.01098
0.10	0.07156	0.05640	0.06545	0.03409
0.10	0.07129	0.06122	0.06933	0.05212
0.10	-0.15154	0.09980	-0.07786	0.08390
0.10	0.05554	0.03669	0.01109	0.05242
0.10	0.06799	0.07441	0.04914	0.06712
0.10	-0.00446	-0.01337	0.01349	0.01358
0.10	-0.07593	-0.01005	-0.04600	-0.00214
0.10	0.16151	-0.01383	0.09267	-0.00995
0.10	0.09342	0.05797	0.09317	0.03540
0.10	0.01622	0.05485	0.04185	0.04837
0.10	0.01339	0.02423	0.02299	0.03237
0.10	0.06956	0.07865	0.05420	0.06338
0.10	0.04321	0.07413	0.04688	0.07054
0.10	-0.00878	-0.02782	0.00987	0.00514
0.10	0.07180	0.00120	0.05111	0.00252
0.10	0.10339	0.06553	0.08613	0.04473
0.10	0.04802	0.06600	0.06077	0.05888
0.10	0.18986	0.02795	0.14710	0.03819
0.10	0.04878	0.03771	0.08185	0.03787
0.10	0.00733	0.03534	0.03213	0.03618
0.10	-0.02678	0.02706	-0.00723	0.03009
0.10	-0.07900	-0.04224	-0.05509	-0.01814
0.10	0.10518	0.03887	0.05172	0.01985
0.10	0.06187	0.06752	0.05847	0.05153
0.10	0.01991	0.05938	0.03266	0.05679
0.10	0.05044	0.04415	0.04451	0.04836
0.10	0.04873	0.08004	0.04731	0.06943
0.10	-0.00934	0.04864	0.00943	0.05553
0.10	-0.00936	0.01204	-0.00308	0.02657
0.10	0.08517	0.02194	0.05577	0.02348
0.10	0.15656	0.10592	0.12273	0.07825
0.10	0.07284	0.07111	0.08935	0.07347
0.10	0.23271	-0.09654	0.18476	-0.03968
0.10	0.11859	0.01855	0.14065	-0.00087
0.10	0.04311	0.09715	0.07542	0.06468
0.10	-0.01776	0.02816	0.01338	0.04036
0.10	0.00002	-0.00139	0.00451	0.01263
0.10	0.08402	0.03097	0.05760	0.02488
0.10	0.07777	0.07644	0.07107	0.05930
0.10	0.28458	0.13294	0.21342	0.10839
0.10	-0.01179	0.05218	0.06395	0.07108
0.10	0.05745	0.04952	0.05960	0.05666
0.10	0.03997	0.06154	0.04651	0.05991
0.10	-0.02786	0.00997	-0.00314	0.02657
0.10	0.02960	-0.01223	0.01868	0.00070
0.10	0.11354	0.05346	0.08188	0.03585
0.10	0.05474	0.06135	0.06381	0.05283
0.10	-0.03102	0.06342	0.00038	0.05991
0.10	0.00686	0.04369	0.00467	0.04916
0.10	0.05118	0.08265	0.03570	0.07150
0.10	-0.01241	0.05716	0.00349	0.06190
0.10	0.01118	-0.06852	0.00858	-0.02455
0.10	0.08927	-0.00389	0.06249	-0.01075
0.10	0.10400	0.05643	0.09018	0.03406
0.10	0.02966	0.09217	0.04986	0.07278
0.10	-0.00303	0.05771	0.01462	0.06274
0.10	0.04145	0.06905	0.03256	0.06696
0.10	0.01722	0.07755	0.02233	0.07403
0.10	-0.00575	0.00889	0.00368	0.03078
0.10	0.07947	-0.00810	0.05452	0.00470
0.10	0.08100	0.06020	0.07216	0.04167
0.10	0.05744	0.07494	0.06237	0.06379
0.10	-0.00585	0.05293	0.01699	0.05657
0.10	0.04592	0.04729	0.03630	0.05038
0.10	0.03621	0.04755	0.03624	0.04849
0.10	-0.10240	0.12361	-0.05634	0.09865
0.10	0.01525	-0.02223	-0.00858	0.01800
0.10	0.10855	0.04345	0.06943	0.03495
0.10	0.06699	0.07309	0.06781	0.06029
0.10	0.01308	0.03460	0.03114	0.04308
0.10	-0.09094	0.03212	-0.05036	0.03576
0.10	0.01285	0.05422	-0.00849	0.04799
0.10	-0.00625	-0.00243	-0.00700	0.01431
0.10	0.04338	-0.03194	0.02666	-0.01659
0.10	0.08715	0.04210	0.06691	0.02246
0.10	0.07170	0.06049	0.07012	0.04791
0.10	0.04881	-0.00813	0.05593	0.01060
0.10	-0.08542	-0.03440	-0.03835	-0.01942
0.10	0.05356	0.07440	0.02277	0.04297
0.10	0.02204	0.01064	0.02228	0.02135
0.10	-0.00660	-0.03202	0.00303	-0.01423
0.10	0.10298	0.00364	0.06962	-0.00233
0.10	0.19481	0.10717	0.15279	0.07042
0.10	0.05463	0.02732	0.08711	0.04158
0.10	0.01022	0.01516	0.03591	0.02399
0.10	0.01524	0.03003	0.02212	0.02802
0.10	0.05417	0.06499	0.04338	0.05254
0.10	-0.00066	0.02979	0.01388	0.03730
0.10	0.00925	-0.01972	0.01080	-0.00060
0.10	0.11179	0.03208	0.07832	0.02124
0.10	0.09081	0.05761	0.08665	0.04550
0.10	0.01856	0.05022	0.04148	0.04863
0.10	-0.00960	0.02038	0.00742	0.02979
0.10	0.05954	0.05138	0.04213	0.04417
0.10	-0.00704	0.04014	0.00921	0.04147
0.10	-0.01256	-0.01897	-0.00528	0.00123
0.10	0.07760	0.01039	0.04997	0.00734
0.10	0.09347	0.06521	0.07889	0.04582
0.10	0.00509	0.03340	0.02940	0.03749
0.10	0.03752	0.04988	0.03479	0.04572
0.10	0.06657	0.07438	0.05604	0.06488
0.10	0.01628	0.06955	0.02953	0.06799
0.10	-0.00046	-0.02564	0.00960	0.00578
0.10	0.04738	-0.00509	0.03477	-0.00146
0.10	0.07864	0.03813	0.06419	0.02509
0.10	0.04344	0.09066	0.05039	0.06868
0.10	-0.00041	0.04707	0.01657	0.05429
0.10	0.01484	0.04999	0.01541	0.05143
0.10	0.02799	0.05838	0.02381	0.05607
0.10	-0.08296	0.14384	-0.04735	0.11457
0.10	0.01412	0.00148	-0.00629	0.03902
0.10	0.11003	0.05269	0.07106	0.04811
0.10	0.09172	0.10155	0.08483	0.08373
0.10	0.01094	0.05828	0.03551	0.06674
0.10	0.01577	0.02792	0.02235	0.04085
0.10	0.05906	0.05987	0.04680	0.05352
0.10	0.00141	0.05439	0.01663	0.05410
0.10	-0.00502	-0.00620	0.00212	0.01368
0.10	0.09197	0.01202	0.06201	0.01257
0.10	0.11255	0.08087	0.09562	0.05800
0.10	0.05382	0.06726	0.06782	0.06416
0.10	-0.02698	0.04215	0.00438	0.04943
0.10	0.05307	0.04015	0.03669	0.04327
0.10	0.04177	0.05847	0.04009	0.05344
0.10	-0.00936	0.01047	0.00718	0.02484
0.10	0.01038	0.00372	0.00932	0.01073
0.10	0.13707	0.10938	0.09475	0.07670
0.10	0.09781	0.09317	0.09678	0.08764
0.10	-0.03148	-0.02042	0.01124	0.01557
0.10	-0.01658	0.05061	-0.00732	0.03895
0.10	0.14782	0.05480	0.09616	0.04952
0.10	0.00485	0.07422	0.03557	0.06591
0.10	-0.01141	0.02040	0.00412	0.03545
0.10	0.04405	-0.01937	0.03076	-0.00112
0.10	0.00410	0.05460	0.01297	0.03606
0.10	0.04975	0.09125	0.03747	0.07282
0.10	-0.00855	0.09306	0.00684	0.08629
0.10	0.10583	0.11380	0.07283	0.10463
0.10	0.02406	0.06873	0.04040	0.08076
0.10	-0.01895	0.03638	0.00059	0.05099
0.10	0.01518	-0.00016	0.01027	0.01705
0.10	0.02892	0.02695	0.02274	0.02367
0.10	0.07304	0.06550	0.05625	0.05154
0.10	0.01372	0.04773	0.02797	0.04901
0.10	0.01326	0.04119	0.01817	0.04380
0.10	0.13367	0.08634	0.09544	0.07226
0.10	-0.01275	0.02137	0.02338	0.03837
0.10	0.00849	-0.03257	0.01344	-0.00901
0.10	0.15967	0.11040	0.11049	0.07025
0.10	0.08602	0.06429	0.09419	0.06628
0.10	0.01621	0.04160	0.04205	0.04978
0.10	0.00156	0.01217	0.01506	0.02470
0.10	0.03260	0.06896	0.02673	0.05414
0.10	0.00654	0.03563	0.01323	0.04176
0.10	0.04364	-0.05702	0.03350	-0.02408
0.10	0.05977	-0.00788	0.05102	-0.01328
0.10	0.09532	0.05739	0.08058	0.03388
0.10	0.05242	0.08297	0.06180	0.06662
0.10	0.03825	0.00895	0.04613	0.02824
0.10	0.01788	0.00469	0.02730	0.01254
0.10	0.02528	0.05578	0.02595	0.04140
0.10	0.07894	0.10435	0.06125	0.08334
0.10	0.20438	0.10493	0.15642	0.09770
0.10	0.06580	0.01458	0.09590	0.04219
0.10	0.09471	0.05840	0.09510	0.05300
0.10	0.05435	0.03996	0.06793	0.04430
0.10	0.00681	0.03230	0.02736	0.03634
0.10	0.05215	0.07819	0.04394	0.06434
0.10	0.03061	0.04089	0.03506	0.04871
0.10	-0.01869	-0.00159	-0.00079	0.01516
0.10	0.06750	-0.01466	0.04482	-0.00476
0.10	0.12028	0.05562	0.09505	0.03543
0.10	0.06169	0.07405	0.07284	0.06114
0.10	0.00164	0.03663	0.02522	0.04475
0.10	0.02648	0.03366	0.02606	0.03736
0.10	0.04798	0.04657	0.04065	0.04349
0.10	0.00358	0.01812	0.01603	0.02663
0.10	0.01281	-0.03435	0.01388	-0.01420
0.10	0.08866	0.02130	0.06382	0.00951
0.10	0.06097	0.05841	0.06192	0.04200
0.10	0.01216	0.05017	0.02873	0.04745
0.10	0.01285	0.04583	0.01814	0.04637
0.10	0.01761	0.05579	0.01778	0.05264
0.10	-0.00074	0.05931	0.00537	0.05711
0.10	-0.00503	-0.00281	-0.00155	0.01723
0.10	0.09571	0.00741	0.06324	0.01069
0.10	0.01756	-0.05858	0.03287	-0.03537
0.10	0.05143	0.07368	0.04530	0.03770
0.10	-0.03537	0.08246	-0.00832	0.06745
0.10	0.02384	0.05561	0.01316	0.05954
0.10	0.01319	0.07264	0.01318	0.06827
0.10	-0.00065	0.01898	0.00401	0.03559
0.10	-0.00079	-0.00666	0.00081	0.00740
0.10	0.10271	0.06062	0.06869	0.04285
0.10	0.04348	0.07127	0.05183	0.06186
0.10	-0.19108	0.14056	-0.10996	0.11428
0.10	-0.00325	0.03556	-0.03882	0.06180
0.10	0.02822	0.07542	0.00600	0.07091
0.10	0.00481	0.02023	0.00521	0.03716
0.10	-0.03346	0.01429	-0.02047	0.02197
0.10	0.20449	0.04949	0.13003	0.04038
0.10	0.08602	0.08280	0.10070	0.06865
0.10	0.02104	0.06811	0.04752	0.06829
0.10	-0.00305	0.04193	0.01381	0.05072
0.10	0.05357	0.06219	0.04030	0.05836
0.10	0.02175	0.04432	0.02797	0.04903
0.10	-0.04190	0.03471	-0.01880	0.03945
0.10	0.06324	0.01363	0.03586	0.02224
0.10	0.11493	0.05752	0.08850	0.04573
0.10	0.04423	0.05453	0.05909	0.05158
0.10	-0.02365	0.05815	0.00369	0.05598
0.10	-0.02092	0.00906	-0.01272	0.02469
0.10	0.03586	0.08018	0.01965	0.06167
0.10	-0.00691	0.03273	0.00193	0.04236
0.10	0.00063	-0.01102	0.00106	0.00685
0.10	0.10212	0.03778	0.06833	0.02744
0.10	0.08379	0.06587	0.07866	0.05313
0.10	-0.00137	0.09439	0.02546	0.08056
0.10	0.00378	0.05056	0.01103	0.06059
0.10	0.03763	0.06199	0.02887	0.06153
0.10	0.00015	0.05214	0.00976	0.05528
0.10	-0.03012	0.00021	-0.01679	0.01861
0.10	0.07102	0.01064	0.04177	0.01330
0.10	0.10011	0.10121	0.08051	0.07168
0.10	0.02082	0.07724	0.04071	0.07539
0.10	0.04346	0.04436	0.04255	0.05467
0.10	0.03894	0.04475	0.04013	0.04803
0.10	0.01597	0.05987	0.02407	0.05590
0.10	-0.00747	0.07649	0.00307	0.06961
0.10	0.02608	-0.01731	0.01841	0.01164
0.10	0.07153	0.02255	0.05393	0.01894
0.10	0.02809	0.04872	0.03672	0.03878
0.10	0.00867	0.03832	0.01810	0.03847
0.10	0.07637	0.11747	0.05707	0.09130
0.10	0.12429	0.14822	0.10178	0.12916
0.10	0.01769	-0.02090	0.04563	0.02895
0.10	0.06486	-0.04105	0.05845	-0.01774
0.10	0.12207	0.07327	0.10078	0.04281
0.10	0.14602	-0.18846	0.13106	-0.11198
0.10	0.02487	0.00077	0.06029	-0.03683
0.10	0.02671	0.01425	0.03789	-0.00275
0.10	0.04228	0.04470	0.04080	0.02869
0.10	0.01807	-0.00592	0.02564	0.00560
0.10	0.08109	-0.12073	0.06272	-0.07889
0.10	0.08902	0.03433	0.08020	-0.00367
0.10	0.06792	0.04334	0.07197	0.02783
0.10	0.02850	0.02357	0.04312	0.02501
0.10	-0.00267	0.02083	0.01257	0.02222
0.10	0.02702	0.03201	0.02219	0.02874
0.10	0.00824	0.01672	0.01286	0.02070
0.10	-0.00405	-0.02917	0.00162	-0.01247
0.10	0.07870	-0.00608	0.05301	-0.00821
0.10	0.11446	0.05287	0.09416	0.03270
0.10	0.03965	0.05794	0.05793	0.04948
0.10	-0.01260	0.03044	0.01102	0.03681
0.10	0.03631	0.05435	0.02791	0.04853
0.10	0.06112	0.08795	0.05008	0.07485
0.10	-0.00162	0.00199	0.01558	0.02623
0.10	0.03802	-0.01102	0.03055	0.00138
0.10	0.09654	0.05090	0.07449	0.03435
0.10	0.05160	0.07465	0.05925	0.06117
0.10	-0.00574	0.04185	0.01597	0.04831
0.10	0.03679	0.04575	0.02984	0.04660
0.10	0.02435	0.03958	0.02617	0.04190
0.10	0.01752	0.04897	0.02041	0.04661
0.10	0.00143	-0.00615	0.00773	0.01136
0.10	0.09054	0.03655	0.06271	0.02808
0.10	0.08267	0.07199	0.07601	0.05734
0.10	-0.00823	0.05421	0.01967	0.05525
0.10	0.02185	0.03449	0.02112	0.04142
0.10	0.02971	0.06933	0.02684	0.06000
0.10	-0.01437	0.03709	-0.00073	0.04467
0.10	0.00088	-0.02149	0.00034	0.00063
0.10	0.08166	0.00128	0.05462	0.00106
0.10	0.10011	0.09836	0.08479	0.06561
0.10	0.04016	0.13753	0.05503	0.11356
0.10	0.04317	0.02111	0.04710	0.05177
0.10	0.04846	0.04562	0.04800	0.04768
0.10	0.05699	0.08346	0.05400	0.07155
0.10	-0.02607	-0.25614	0.00060	-0.14698
0.10	-0.00503	-0.00176	-0.00315	-0.05029
0.10	0.01014	0.02025	0.00572	-0.00319
0.10	0.09471	0.05888	0.06521	0.03830
0.10	0.02987	0.08409	0.04166	0.06881
0.10	-0.02032	0.05370	0.00051	0.05878
0.10	0.06198	0.04820	0.04163	0.05170
0.10	0.04250	0.08894	0.04221	0.07656
0.10	-0.01061	-0.00693	0.00700	0.02090
0.10	0.02583	-0.01152	0.01950	-0.00063
0.10	0.11160	0.04037	0.08113	0.02681
0.10	0.08453	0.09199	0.08340	0.07030
0.10	-0.16769	0.24827	-0.08414	0.18905
0.10	0.08621	-0.05179	0.02906	0.02901
0.10	0.11304	0.05672	0.08512	0.04751
0.10	0.01817	0.07234	0.04047	0.06407
0.10	-0.03543	0.03458	-0.01006	0.04444
0.10	0.02484	-0.00510	0.01322	0.01139
0.10	0.11570	0.03848	0.08126	0.02937
0.10	0.05940	0.07336	0.06663	0.05882
0.10	-0.01845	0.07269	0.00990	0.06807
0.10	0.05041	0.05500	0.03694	0.05935
0.10	0.01387	0.06634	0.02162	0.06399
0.10	-0.02310	0.01322	-0.00820	0.03014
0.10	0.00945	-0.01932	0.00359	-0.00289
0.10	0.11500	0.03111	0.07771	0.01973
0.10	0.06669	0.06000	0.07036	0.04658
0.10	0.00601	0.05838	0.02729	0.05448
0.10	0.02204	0.04898	0.02379	0.05081
0.10	0.02819	0.07153	0.02672	0.06458
0.10	-0.00533	0.03599	0.00536	0.04553
0.10	-0.01573	0.04663	-0.00874	0.04627
0.10	0.08116	0.03217	0.05099	0.03690
0.10	0.09467	0.11219	0.08025	0.08733
0.10	0.01237	0.03784	0.03518	0.05447
0.10	0.00860	0.03466	0.01747	0.04127
0.10	0.04819	0.07486	0.03803	0.06375
0.10	0.01234	0.01244	0.02094	0.02964
0.10	0.15239	0.16120	0.10846	0.11723
0.10	0.06755	-0.03446	0.08118	0.01609
0.10	0.12980	0.08376	0.11373	0.06139
0.10	0.06135	0.07291	0.07893	0.06904
0.10	0.02423	0.02181	0.04249	0.03757
0.10	0.00421	0.00357	0.01697	0.01490
0.10	0.05540	0.05086	0.04268	0.03896
0.10	0.01176	-0.00235	0.02212	0.01149
0.10	0.02731	-0.05125	0.02558	-0.03032
0.10	0.09093	-0.00278	0.06917	-0.01195
0.10	0.10555	0.07645	0.09346	0.04706
0.10	0.07293	0.10048	0.07981	0.08259
0.10	0.00695	0.00008	0.03127	0.02762
0.10	0.02937	0.01386	0.03000	0.01845
0.10	0.11376	0.35567	0.08595	0.24370
0.10	0.01521	0.01384	0.03860	0.08985
0.10	0.02034	-0.02969	0.02647	0.01039
0.10	-0.03992	-0.10559	-0.01788	-0.06708
0.10	0.09874	0.08437	0.05952	0.03344
0.10	0.01507	0.05467	0.02990	0.04759
0.10	-0.02414	0.03619	-0.00618	0.03998
0.10	0.11399	0.16170	0.07380	0.12099
0.10	-0.00146	0.04175	0.02335	0.06787
0.10	-0.00049	-0.01247	0.00749	0.01445
0.10	0.05244	-0.00862	0.03746	-0.00093
0.10	0.11053	0.05149	0.08612	0.03399
0.10	0.02195	0.05749	0.04344	0.04962
0.10	-0.03979	0.09068	-0.01225	0.07709
0.10	0.03054	0.04710	0.01634	0.05706
0.10	0.02150	0.04988	0.01976	0.05230
0.10	-0.00275	0.01171	0.00472	0.02518
0.10	0.03502	-0.00312	0.02492	0.00631
0.10	0.09788	0.05543	0.07349	0.03901
0.10	0.04915	0.04637	0.05720	0.04394
0.10	-0.00032	0.08847	0.01891	0.07359
0.10	0.01484	0.02416	0.01620	0.04065
0.10	0.03586	0.07534	0.02934	0.06384
0.10	-0.01667	0.04662	-0.00131	0.05237
0.10	-0.00025	-0.02233	-0.00061	0.00275
0.10	0.09169	0.03208	0.06113	0.02237
0.10	0.08246	0.07271	0.07534	0.05591
0.10	0.01424	0.06147	0.03450	0.05963
0.10	-0.00273	0.04027	0.00967	0.04672
0.10	0.05748	0.08345	0.04151	0.07118
0.10	0.01314	0.03720	0.02264	0.04858
0.10	-0.00532	0.00018	0.00405	0.01641
0.10	0.04276	-0.00194	0.02986	0.00418
0.10	0.12070	0.08131	0.09075	0.05588
0.10	0.05332	0.09299	0.06588	0.08054
0.10	-0.01415	0.06418	0.01262	0.06965
0.10	0.03847	-0.02746	0.02987	0.00484
0.10	-0.02832	0.04294	-0.00909	0.03035
0.10	-0.01589	0.03849	-0.01361	0.03576
0.10	-0.27414	0.04659	-0.18695	0.04296
0.10	0.08080	-0.00559	-0.00809	0.01053
0.10	0.09651	0.08161	0.06140	0.05775
0.10	0.02533	0.04913	0.03723	0.05197
0.10	-0.02561	0.05410	-0.00459	0.05339
0.10	0.08042	0.07483	0.05204	0.06768
0.10	0.03448	0.08284	0.04037	0.07775
0.10	-0.00929	-0.00184	0.00718	0.02455
0.10	0.05107	-0.00561	0.03648	0.00442
0.10	0.11427	0.03765	0.08841	0.02660
0.10	0.04454	0.11333	0.05932	0.08411
0.10	-0.00811	0.06412	0.01410	0.07070
0.10	0.04684	0.04270	0.03590	0.05206
0.10	0.02905	0.06558	0.03134	0.06106
0.10	0.00283	0.02965	0.01237	0.04016
0.10	0.00824	-0.00975	0.00961	0.00677
0.10	0.08264	0.02555	0.05809	0.01924
0.10	0.08624	0.06426	0.07687	0.04928
0.10	0.01791	0.06095	0.03746	0.05708
0.10	0.00180	0.03926	0.01370	0.04521
0.10	0.02642	0.03864	0.02216	0.04084
0.10	0.01014	0.02419	0.01411	0.02969
0.10	0.02459	-0.03269	0.02108	-0.01179
0.10	0.09320	0.00387	0.06926	-0.00133
0.10	0.09122	0.08998	0.08391	0.05959
0.10	0.01477	0.04062	0.03807	0.04702
0.10	-0.00073	0.01288	0.01217	0.02424
0.10	0.03798	0.06685	0.02945	0.05277
0.10	0.00890	0.04334	0.01580	0.04651
0.10	0.02965	-0.04760	0.02503	-0.01619
0.10	0.05769	-0.00450	0.04683	-0.00839
0.10	0.15602	0.08251	0.11967	0.05225
0.10	0.05858	0.04920	0.07904	0.05022
0.10	0.01980	0.00257	0.03934	0.01828
0.10	0.02518	0.03079	0.02995	0.02657
0.10	0.03651	0.06535	0.03432	0.05242
0.10	0.01317	-0.03006	0.02021	-0.00261
0.10	0.03305	-0.03758	0.02880	-0.02599
0.10	0.10130	0.01359	0.07701	0.00033
0.10	0.06440	0.06443	0.06856	0.04326
0.10	0.04676	0.03128	0.05408	0.03530
0.10	0.00692	0.00521	0.02263	0.01524
0.10	0.05259	0.04379	0.04259	0.03426
0.10	0.06952	0.06964	0.06060	0.05792
0.10	-0.00995	-0.03785	0.01367	-0.00578
0.10	0.07964	-0.01791	0.05765	-0.01386
0.10	0.11700	0.04700	0.09716	0.02666
0.10	0.05419	0.05227	0.06842	0.04379
0.10	-0.02994	0.04532	0.00299	0.04481
0.10	0.05990	0.05572	0.04097	0.05209
0.10	0.05045	0.05374	0.04730	0.05319
0.10	0.00136	0.01895	0.01668	0.03036
