-0.00057	0.00005	-0.00057	-0.00027	0.00063	-0.00005	0.00739	5.498	-0.018
-0.00056	0.00009	-0.00056	-0.00021	0.00060	0.00000	0.00078	5.498	0.000
0.01153	-0.04330	0.01153	-0.04334	0.00491	-0.04458	0.01021	5.498	0.000
0.00674	-0.00605	0.00674	-0.00309	-0.00334	-0.00662	0.00698	5.470	-2.234
-0.01875	-0.00031	-0.01875	-0.01118	0.02130	0.00476	0.00634	5.463	-3.543
0.00940	-0.00273	0.00940	0.00227	-0.00414	-0.00873	0.00810	5.407	-4.484
0.00138	0.00059	0.00138	0.00148	-0.00161	-0.00122	0.00276	5.398	-4.247
0.00268	0.00415	0.00268	0.00635	-0.00636	-0.00267	0.00194	5.389	-4.297
0.00534	0.00349	0.00534	0.00712	-0.00296	-0.00839	0.00771	5.335	-4.378
0.00181	0.00490	0.00181	0.00670	-0.00412	-0.00559	0.00877	5.328	-3.594
-0.00697	-0.02515	-0.00697	-0.03306	0.00622	0.03321	0.01417	5.281	-3.748
-0.00714	0.00651	-0.00714	0.00340	-0.00785	-0.00094	0.00970	5.275	-2.804
-0.00673	0.00884	-0.00673	0.00632	-0.00819	-0.00426	0.00871	5.271	-2.123
-0.00588	0.00728	-0.00588	0.00501	-0.00527	-0.00564	0.00889	5.235	-2.861
-0.00589	0.00816	-0.00589	0.00602	-0.00471	-0.00698	0.00708	5.229	-2.829
-0.00687	0.00497	-0.00687	0.00177	-0.00456	-0.00543	0.00728	5.189	-3.234
-0.00474	0.00002	-0.00474	-0.00271	-0.00536	-0.00100	0.00705	5.182	-3.557
-0.00159	0.00207	-0.00159	0.00147	-0.00008	-0.00216	0.00212	5.174	-3.529
-0.00591	0.03409	-0.00591	0.03595	0.03437	-0.01207	0.00880	5.119	-4.496
-0.00134	0.00225	-0.00134	0.00182	0.00175	-0.00144	0.00133	5.108	-4.964
-0.00665	-0.00227	-0.00665	-0.00646	-0.00187	-0.00908	0.00798	5.051	-4.607
0.00127	-0.00140	0.00127	-0.00089	-0.00148	0.00044	0.00185	5.042	-4.205
0.00177	-0.00983	0.00177	-0.01034	-0.00531	-0.00904	0.00871	4.993	-4.002
0.00625	-0.00897	0.00625	-0.00675	-0.00794	-0.00465	0.00854	4.987	-2.802
0.00827	-0.00528	0.00827	-0.00133	-0.00834	0.00071	0.01038	4.982	-2.127
0.00565	-0.00918	0.00565	-0.00734	-0.00467	-0.00800	0.00554	4.949	-2.746
0.01034	-0.00130	0.01034	0.00446	-0.01100	0.00238	0.01276	4.942	-2.832
0.00759	-0.00236	0.00759	0.00166	-0.00715	-0.00303	0.00723	4.904	-3.115
0.00670	0.00371	0.00670	0.00815	-0.01038	0.00190	0.00914	4.896	-3.576
0.00513	0.00361	0.00513	0.00713	-0.00866	0.00141	0.00841	4.889	-3.633
0.00391	0.00391	0.00391	0.00677	-0.00744	-0.00240	0.00732	4.837	-4.251
-0.00094	-0.00049	-0.00094	-0.00111	0.00119	0.00083	0.00181	4.826	-5.008
0.00827	0.00418	0.00827	0.00959	-0.00327	-0.01223	0.01228	4.763	-5.100
-0.00102	0.00303	-0.00102	0.00291	-0.00287	-0.00114	0.00204	4.752	-5.041
-0.00367	-0.00762	-0.00367	-0.01092	0.00479	0.01047	0.00710	4.743	-4.273
-0.00233	0.00992	-0.00233	0.01011	-0.00473	-0.00923	0.02702	4.697	-3.732
-0.00121	0.00566	-0.00121	0.00584	-0.00232	-0.00549	0.01052	4.692	-2.121
-0.00985	0.04036	-0.00985	0.04091	-0.00259	-0.04200	0.01001	4.659	-2.732
-0.00604	0.00453	-0.00604	0.00175	-0.00544	-0.00314	0.01078	4.653	-2.833
-0.00653	-0.00059	-0.00653	-0.00445	-0.00758	0.00225	0.00699	4.646	-2.822
-0.00665	0.00379	-0.00665	0.00054	-0.00434	-0.00507	0.00728	4.603	-3.477
0.00018	0.00164	0.00018	0.00200	0.00164	-0.00116	0.00173	4.596	-3.543
-0.00819	0.00474	-0.00819	0.00074	-0.00019	-0.00822	0.00665	4.542	-4.375
0.00095	0.00293	0.00095	0.00393	0.00391	0.00104	0.00626	4.530	-5.632
0.00313	0.00265	0.00313	0.00487	0.00439	0.00378	0.00486	4.519	-5.118
-0.00324	0.00151	-0.00324	-0.00012	0.00231	-0.00227	0.00244	4.456	-5.132
0.00581	-0.00164	0.00581	0.00146	-0.00380	0.00463	0.00544	4.447	-4.269
0.00870	-0.00958	0.00870	-0.00604	-0.00973	-0.00419	0.00774	4.407	-3.244
0.00638	-0.00597	0.00638	-0.00321	-0.00674	-0.00235	0.00689	4.401	-2.826
0.00628	-0.00668	0.00628	-0.00408	-0.00513	-0.00546	0.00708	4.367	-2.733
0.00680	-0.00242	0.00680	0.00113	-0.00681	-0.00109	0.01017	4.360	-3.520
0.00678	0.00250	0.00678	0.00680	-0.00886	0.00370	0.03224	4.353	-2.841
0.00560	-0.00348	0.00560	-0.00078	-0.00320	-0.00466	0.02914	4.314	-3.236
0.00477	0.00582	0.00477	0.00947	-0.01041	0.00201	0.00365	4.306	-3.544
0.00674	-0.00154	0.00674	0.00212	-0.00233	-0.00667	0.00547	4.249	-4.628
-0.00092	-0.00094	-0.00092	-0.00162	0.00151	0.00108	0.00276	4.237	-5.653
0.00007	0.00358	0.00007	0.00418	-0.00406	-0.00099	0.01456	4.226	-4.955
0.00277	0.00344	0.00277	0.00557	-0.00152	-0.00603	0.00759	4.168	-4.745
-0.00190	0.00770	-0.00190	0.00779	-0.00609	-0.00521	0.00732	4.160	-3.616
-0.00302	0.01291	-0.00302	0.01317	-0.00560	-0.01229	0.01342	4.122	-3.108
-0.00989	-0.03210	-0.00989	-0.04278	-0.00405	0.04372	0.00958	4.116	-2.825
-0.00558	0.00671	-0.00558	0.00452	-0.00594	-0.00403	0.00734	4.111	-2.105
-0.00764	0.00820	-0.00764	0.00506	-0.00577	-0.00711	0.01036	4.076	-2.860
-0.00430	0.00302	-0.00430	0.00101	-0.00364	-0.00250	0.01157	4.070	-2.828
-0.00331	0.00587	-0.00331	0.00487	0.00134	-0.00573	0.00659	4.028	-3.355
-0.00044	0.00173	-0.00044	0.00174	0.00111	-0.00141	0.00134	4.021	-3.562
0.00061	0.03895	0.00061	0.04532	0.03876	-0.02350	0.00339	4.011	-4.307
-0.01095	-0.03204	-0.01095	-0.04332	-0.04119	-0.01731	0.01146	3.947	-5.248
-0.00289	-0.00408	-0.00289	-0.00638	-0.00539	-0.00448	0.00242	3.936	-4.881
-0.00065	-0.00158	-0.00065	-0.00221	-0.00102	-0.00207	0.00305	3.886	-4.087
-0.00462	-0.00490	-0.00462	-0.00833	-0.00163	-0.00938	0.00725	3.879	-2.809
