.10	0.04913	0.00724	0.04100	0.01048
0.10	0.05222	0.00695	0.04844	0.00797
0.10	0.02539	0.03242	0.03301	0.02549
0.10	0.01107	0.01922	0.01844	0.02103
0.10	0.06744	0.03637	0.05112	0.03199
0.10	0.02578	0.02309	0.03422	0.02563
0.10	-0.00704	0.00840	0.00676	0.01334
0.10	0.01393	0.01045	0.01155	0.01127
0.10	0.10302	-0.05645	0.07262	-0.03717
0.10	0.06794	0.00557	0.06951	-0.00667
0.10	0.01494	0.01460	0.03311	0.00853
0.10	0.05437	0.08273	0.04731	0.06161
0.10	0.06703	0.04122	0.06044	0.04706
0.10	0.03668	0.01933	0.04463	0.02729
0.10	-0.02090	0.01900	0.00095	0.02137
0.10	0.02672	0.00998	0.01818	0.01321
0.10	0.06633	-0.01078	0.05026	-0.00391
0.10	0.02490	0.00974	0.03336	0.00583
0.10	0.05433	0.02509	0.04731	0.01956
0.10	0.06250	0.01885	0.05743	0.01905
0.10	0.05072	0.05089	0.05295	0.04180
0.10	0.02435	0.02808	0.03385	0.03198
0.10	0.00053	0.01061	0.01169	0.01675
0.10	0.06544	0.00573	0.04754	0.00887
0.10	0.05475	-0.01170	0.05234	-0.00581
0.10	0.05038	0.02085	0.05103	0.01330
0.10	0.06847	0.04594	0.06267	0.03663
0.10	0.05875	0.04869	0.06006	0.04525
0.10	0.07530	0.32627	0.07022	0.24608
0.10	0.00816	0.03486	0.02888	0.09531
0.10	0.03775	0.01208	0.03480	0.03583
0.10	0.05618	-0.02906	0.04907	-0.01055
0.10	0.12928	0.01689	0.10254	0.00905
0.10	0.07267	0.08519	0.08266	0.06336
0.10	0.04411	0.05702	0.05703	0.05884
0.10	0.03065	0.03442	0.03941	0.04137
0.10	0.00457	0.02474	0.01624	0.02952
0.10	0.00515	0.00830	0.00884	0.01435
0.10	0.04594	-0.01763	0.03358	-0.00850
0.10	0.04265	0.00883	0.03963	0.00388
0.10	0.02081	0.02804	0.02709	0.02113
0.10	0.01049	-0.05297	0.01599	-0.03196
0.10	0.05921	0.02246	0.04476	0.00686
0.10	0.02867	-0.00179	0.03404	0.00069
0.10	-0.01257	-0.02701	0.00290	-0.01913
0.10	0.04601	-0.01196	0.03168	-0.01400
0.10	0.06595	-0.00039	0.05449	-0.00429
0.10	0.06354	-0.00589	0.06052	-0.00543
0.10	0.01877	-0.00791	0.03264	-0.00721
0.10	0.02792	0.02493	0.02951	0.01565
0.10	0.04724	0.03084	0.04138	0.02654
0.10	0.03979	0.00109	0.04032	0.00836
0.10	-0.01856	-0.01110	0.00104	-0.00555
0.10	-0.06451	-0.12755	-0.04255	-0.09250
0.10	0.06808	-0.03922	0.03139	-0.05436
0.10	0.05837	0.00067	0.04930	-0.01520
0.10	0.02376	0.01923	0.03221	0.00948
0.10	0.04570	0.00186	0.04119	0.00404
0.10	0.07590	0.01488	0.06434	0.01179
0.10	-0.01933	0.00880	0.00873	0.00966
0.10	0.00281	0.00190	0.00477	0.00411
0.10	0.08354	0.00566	0.05734	0.00522
0.10	0.06466	-0.00067	0.06222	0.00102
0.10	-0.08443	-0.05390	-0.03550	-0.03819
0.10	0.03082	0.00860	0.00881	-0.00471
0.10	0.07180	0.01587	0.05053	0.00991
0.10	0.03081	0.01966	0.03731	0.01691
0.10	0.00356	0.00384	0.01483	0.00758
0.10	0.03966	-0.02959	0.03134	-0.01891
0.10	0.09243	-0.05238	0.07200	-0.04278
0.10	0.08661	0.03768	0.08177	0.01486
0.10	0.06240	0.03977	0.06884	0.03268
0.10	0.05105	0.01656	0.05698	0.02116
0.10	0.01784	0.04090	0.03087	0.03527
0.10	-0.01715	0.02835	-0.00114	0.03032
0.10	0.03113	0.01244	0.02038	0.01754
0.10	0.05609	-0.02923	0.04404	-0.01568
0.10	0.04440	0.00290	0.04428	-0.00242
0.10	0.04220	0.01609	0.04289	0.01087
0.10	0.06157	0.03685	0.05530	0.02938
0.10	0.06075	0.00407	0.05895	0.01125
0.10	-0.00118	0.01534	0.01903	0.01416
0.10	0.01484	0.00996	0.01623	0.01115
0.10	0.06139	-0.02732	0.04634	-0.01633
0.10	0.07495	-0.01938	0.06543	-0.01851
0.10	0.05412	0.01766	0.05790	0.00730
0.10	0.03564	0.04281	0.04303	0.03270
0.10	0.06173	0.01410	0.05542	0.01949
0.10	0.02654	0.00971	0.03607	0.01248
0.10	0.01962	0.02420	0.02509	0.02086
0.10	0.03823	-0.00705	0.03386	0.00091
0.10	0.07507	-0.01251	0.06117	-0.00863
0.10	0.04383	0.01363	0.04955	0.00733
0.10	0.03596	0.04208	0.04049	0.03216
0.10	0.07711	0.03801	0.06476	0.03632
0.10	0.06128	0.01204	0.06244	0.01895
0.10	-0.01936	0.05901	0.00797	0.04754
0.10	-0.11689	0.05768	-0.07529	0.05479
0.10	-0.00786	-0.01405	-0.03026	0.00555
0.10	0.07005	-0.01711	0.03672	-0.01066
0.10	0.06390	-0.00053	0.05482	-0.00343
0.10	0.04207	0.03069	0.04633	0.02093
0.10	0.06839	0.05378	0.06108	0.04445
0.10	0.05667	0.06602	0.05815	0.05979
0.10	0.02553	0.03102	0.03642	0.03925
0.10	-0.13334	0.04520	-0.07680	0.04350
0.10	0.06086	0.01228	0.01539	0.02111
0.10	0.06774	0.00548	0.05010	0.01000
0.10	0.06443	0.01267	0.05967	0.01191
0.10	0.06856	0.06708	0.06561	0.05139
0.10	0.06377	0.05191	0.06439	0.05176
0.10	0.03515	0.04056	0.04484	0.04374
0.10	-0.00124	0.03686	0.01419	0.03884
0.10	0.03221	0.01089	0.02622	0.01884
0.10	0.04976	-0.02844	0.04194	-0.01497
0.10	0.04144	0.02060	0.04161	0.01042
0.10	0.01444	0.02850	0.02348	0.02334
0.10	0.05111	0.02840	0.04182	0.02694
0.10	0.03890	0.04093	0.03987	0.03696
0.10	0.03566	0.01075	0.03707	0.01831
0.10	0.00195	-0.02988	0.01358	-0.01621
0.10	0.05173	0.00622	0.03901	-0.00019
0.10	0.06650	-0.07923	0.05733	-0.05662
0.10	0.01230	0.00592	0.02730	-0.01193
0.10	0.03261	0.02139	0.03085	0.01191
0.10	0.05381	-0.00505	0.04612	-0.00018
0.10	0.13134	0.03975	0.10296	0.02836
0.10	0.14883	-0.05462	0.13354	-0.03091
0.10	0.04265	-0.02470	0.07309	-0.02648
0.10	0.07244	-0.00976	0.07266	-0.01452
0.10	0.03494	-0.00634	0.04758	-0.00869
0.10	-0.00384	0.02635	0.01320	0.01640
0.10	0.06201	0.01506	0.04578	0.01544
0.10	0.04679	0.22549	0.04645	0.16525
0.10	0.04170	-0.01260	0.04329	0.03850
0.10	-0.02307	-0.02700	-0.00109	-0.00841
0.10	0.03614	-0.04310	0.02376	-0.03321
0.10	0.05336	0.00227	0.04347	-0.00789
0.10	0.04186	-0.01896	0.04240	-0.01580
0.10	0.04215	0.03645	0.04223	0.02157
0.10	0.02897	-0.08254	0.03338	-0.05284
0.10	0.02640	0.02239	0.02873	0.00083
0.10	-0.00386	0.00414	0.00699	0.00319
0.10	0.03965	0.00199	0.02865	0.00234
0.10	0.06168	-0.03384	0.05079	-0.02362
0.10	0.05366	-0.01247	0.05270	-0.01565
0.10	0.06842	0.03601	0.06317	0.02122
0.10	0.04158	0.03860	0.04881	0.03361
0.10	0.06028	0.02524	0.05648	0.02762
0.10	0.03174	0.01289	0.04005	0.01713
0.10	0.02732	0.01838	0.03155	0.01803
0.10	0.05395	0.00466	0.04650	0.00847
0.10	0.04508	0.03890	0.04555	0.03022
0.10	0.04560	0.02665	0.04558	0.02767
0.10	0.05180	0.05112	0.04973	0.04443
0.10	0.04336	0.02162	0.04548	0.02815
0.10	0.01010	0.03296	0.02190	0.03159
0.10	-0.01021	0.00650	0.00053	0.01369
0.10	0.04208	-0.05282	0.02816	-0.03371
0.10	0.07056	0.13351	0.05652	0.08608
0.10	0.04734	-0.00999	0.05038	0.01727
0.10	0.03447	0.02152	0.03982	0.02029
0.10	0.06547	0.03989	0.05691	0.03428
0.10	0.03366	0.06877	0.04140	0.05893
0.10	0.00444	0.00982	0.01681	0.02391
0.10	0.01940	0.02382	0.01854	0.02385
0.10	0.05374	0.01156	0.04203	0.01506
0.10	0.05901	0.01900	0.05334	0.01787
0.10	0.03826	0.05801	0.04328	0.04654
0.10	0.05133	0.04572	0.04866	0.04595
0.10	0.04833	0.04624	0.04844	0.04616
0.10	-0.02822	0.01615	-0.00261	0.02474
0.10	-0.02624	0.01298	-0.01837	0.01634
0.10	0.04148	0.01039	0.02165	0.01208
0.10	0.06872	0.00858	0.05296	0.00959
0.10	0.03571	0.02334	0.04145	0.01942
0.10	0.03978	0.01905	0.04034	0.01916
0.10	0.06250	0.04007	0.05519	0.03416
0.10	0.03917	0.04656	0.04455	0.04299
0.10	0.08924	0.03796	0.07440	0.03939
0.10	0.00249	0.01633	0.02636	0.02289
0.10	0.07074	0.02121	0.05592	0.02169
0.10	0.06597	-0.01579	0.06259	-0.00499
0.10	0.05081	0.03287	0.05471	0.02212
0.10	0.03332	0.00342	0.04052	0.00882
0.10	0.06985	0.05401	0.06012	0.04117
0.10	0.04270	0.04144	0.04854	0.04137
0.10	0.13495	0.08458	0.10641	0.07236
0.10	0.04296	0.00899	0.06407	0.02706
0.10	0.00947	0.11433	0.02776	0.08926
0.10	0.03883	0.03328	0.03515	0.04924
0.10	0.01818	0.03861	0.02386	0.04166
0.10	0.03792	0.01143	0.03323	0.02007
0.10	0.04082	0.03038	0.03829	0.02744
0.10	0.03363	0.02530	0.03518	0.02591
0.10	0.01195	0.00912	0.01971	0.01393
0.10	0.03338	-0.01986	0.02886	-0.01028
0.10	0.05763	0.01020	0.04799	0.00432
0.10	0.08708	0.04085	0.07411	0.03047
0.10	0.05763	0.02840	0.06310	0.02899
0.10	0.05706	0.02869	0.05908	0.02878
0.10	0.04283	0.00454	0.04825	0.01147
0.10	-0.01662	0.00936	0.00502	0.00996
0.10	0.02191	0.01500	0.01629	0.01357
0.10	0.02080	-0.15976	0.01929	-0.11009
0.10	0.04582	-0.01290	0.03701	-0.04056
0.10	0.05198	0.03938	0.04697	0.01645
0.10	0.03169	0.02792	0.03680	0.02463
0.10	0.03250	0.03428	0.03394	0.03152
0.10	0.00310	0.00497	0.01344	0.01260
0.10	-0.02242	-0.03423	-0.01054	-0.02094
0.10	0.06764	-0.00705	0.04163	-0.01101
0.10	0.07844	-0.02921	0.06614	-0.02399
0.10	-0.10815	0.08884	-0.05025	0.05672
0.10	0.02757	0.01470	0.00139	0.02682
0.10	0.09205	0.02143	0.06212	0.02296
0.10	0.13707	-0.02719	0.11203	-0.01283
0.10	0.03904	-0.00430	0.06344	-0.00675
0.10	0.01041	-0.02453	0.02797	-0.01948
0.10	0.06760	-0.01027	0.05426	-0.01293
0.10	0.06760	-0.01676	0.06320	-0.01568
0.10	0.02693	-0.01481	0.03904	-0.01506
0.10	0.01019	0.01640	0.01990	0.00732
0.10	0.06139	-0.00689	0.04757	-0.00283
0.10	0.02236	0.05185	0.03068	0.03639
0.10	-0.15060	0.05836	-0.09021	0.05209
0.10	0.02625	-0.05253	-0.01289	-0.02238
0.10	-0.00120	-0.25082	-0.00510	-0.18558
0.10	0.02493	0.00966	0.01496	-0.04590
0.10	0.00975	0.01526	0.01149	-0.00228
0.10	0.04949	0.00456	0.03678	0.00260
0.10	0.04564	0.03514	0.04270	0.02589
0.10	-0.01751	0.01734	0.00268	0.01980
0.10	0.03769	0.00311	0.02606	0.00786
0.10	0.05687	-0.03536	0.04662	-0.02303
0.10	0.03478	0.01731	0.03872	0.00579
0.10	0.04176	0.02586	0.04075	0.02013
0.10	0.05696	0.02630	0.05157	0.02454
0.10	0.05809	0.02058	0.05591	0.02171
0.10	0.03780	0.00694	0.04384	0.01117
0.10	0.07366	0.07763	0.06368	0.05857
0.10	0.04090	0.01759	0.04844	0.02921
0.10	0.05077	-0.05677	0.04999	-0.03204
0.10	0.01455	0.02301	0.02629	0.00739
0.10	0.05554	0.04924	0.04568	0.03714
0.10	0.05756	0.05721	0.05365	0.05154
0.10	0.04585	0.04338	0.04845	0.04571
0.10	0.02536	0.01912	0.03311	0.02678
0.10	0.01848	-0.00902	0.02333	0.00115
0.10	0.05556	0.00544	0.04483	0.00422
0.10	0.06672	-0.01065	0.05942	-0.00640
0.10	0.02051	0.00844	0.03349	0.00419
0.10	0.25408	0.17989	0.18079	0.12987
0.10	0.12882	-0.04034	0.14615	0.00830
0.10	0.02602	0.02534	0.06622	0.02045
0.10	-0.02769	0.01884	0.00361	0.01930
0.10	0.02070	-0.01334	0.01502	-0.00405
0.10	0.09113	-0.00327	0.06573	-0.00349
0.10	0.05788	0.01138	0.06051	0.00712
0.10	-0.07074	-0.03299	-0.02703	-0.02154
0.10	0.06081	0.04681	0.03128	0.02710
0.10	0.05485	0.01861	0.04699	0.02104
0.10	0.02736	0.01637	0.03384	0.01769
0.10	0.00178	0.00875	0.01249	0.01131
0.10	0.03618	0.01198	0.02822	0.01178
0.10	0.06335	0.01511	0.05179	0.01417
0.10	0.03387	0.02772	0.03985	0.02384
0.10	0.05116	0.07496	0.04737	0.06030
0.10	0.06437	-0.02080	0.05869	0.00243
0.10	0.04966	0.01900	0.05266	0.01427
0.10	0.00043	0.05577	0.01781	0.04393
0.10	0.00004	0.00893	0.00598	0.01896
0.10	0.05214	-0.01824	0.03676	-0.00762
0.10	0.06815	0.00936	0.05765	0.00449
0.10	0.08000	0.04944	0.07260	0.03669
0.10	0.06248	0.04667	0.06586	0.04382
0.10	0.04311	0.03794	0.05069	0.03962
0.10	0.03794	0.02276	0.04218	0.02757
0.10	0.01868	0.02569	0.02652	0.02623
0.10	0.03641	0.02168	0.03312	0.02298
0.10	0.06376	0.01326	0.05356	0.01603
0.10	0.05705	-0.00547	0.05588	0.00067
0.10	0.02932	0.03568	0.03820	0.02564
0.10	0.05179	0.03394	0.04723	0.03155
0.10	0.06531	0.00270	0.05931	0.01090
0.10	0.00813	0.00434	0.02532	0.00623
