-0.01101	0.00353	-0.01101	-0.00228	-0.00341	0.01071	0.00732	3.631	-4.300
-0.00712	-0.00085	-0.00712	-0.00509	-0.00009	0.00875	0.00593	3.582	-4.276
-0.00690	0.00332	-0.00690	-0.00015	-0.00624	0.00293	0.00887	3.576	-3.744
-0.00964	0.00303	-0.00964	-0.00207	-0.00835	0.00525	0.01118	3.568	-2.448
-0.00812	0.00543	-0.00812	0.00158	-0.00824	0.00074	0.00851	3.536	-2.433
-0.00459	0.02948	-0.00459	0.03139	-0.00179	-0.03167	0.01450	3.528	-2.659
-0.00708	0.00138	-0.00708	-0.00250	-0.00741	0.00124	0.02909	3.520	-3.045
-0.00417	0.00048	-0.00417	-0.00186	-0.00445	-0.00103	0.00290	3.474	-3.387
-0.00476	-0.00503	-0.00476	-0.00856	-0.00936	0.00289	0.00743	3.464	-4.239
-0.00096	-0.00052	-0.00096	-0.00115	-0.00150	-0.00001	0.00514	3.401	-4.246
-0.00310	-0.00060	-0.00310	-0.00248	-0.00242	-0.00315	0.00044	3.389	-5.058
-0.00185	-0.00482	-0.00185	-0.00663	-0.00627	-0.00285	0.00353	3.376	-4.830
0.02103	-0.00412	0.02103	0.00739	0.00107	0.02226	0.00723	3.321	-4.803
0.00134	-0.00516	0.00134	-0.00518	-0.00433	-0.00314	0.00524	3.313	-4.238
0.00444	-0.00856	0.00444	-0.00732	-0.00782	-0.00349	0.00847	3.278	-3.045
0.00375	-0.00770	0.00375	-0.00673	-0.00512	-0.00576	0.02421	3.270	-2.777
0.00655	-0.00094	0.00655	0.00269	-0.00613	0.00354	0.00532	3.264	-3.044
0.00433	-0.00579	0.00433	-0.00418	-0.00460	-0.00388	0.00687	3.224	-2.472
0.00442	-0.00030	0.00442	0.00220	-0.00492	0.00044	0.00469	3.215	-3.136
0.00029	-0.00217	0.00029	-0.00234	0.00085	-0.00220	0.03063	3.204	-4.325
0.00310	0.01858	0.00310	0.02324	-0.01584	0.01729	0.00303	3.149	-4.292
-0.00045	-0.01510	-0.00045	-0.01769	0.01675	-0.00572	0.00365	3.137	-4.371
-0.00005	0.00210	-0.00005	0.00239	-0.00231	0.00061	0.00060	3.079	-4.236
0.00099	0.00258	0.00099	0.00355	-0.00283	-0.00235	0.04314	3.068	-4.709
-0.00160	0.00475	-0.00160	0.00456	-0.00474	-0.00097	0.00489	3.057	-4.311
-0.00826	0.00579	-0.00826	0.00191	-0.00648	0.00548	0.00553	3.014	-3.664
-0.00492	0.00930	-0.00492	0.00790	-0.00790	-0.00492	0.00559	3.008	-3.386
-0.00732	0.00598	-0.00732	0.00268	-0.00779	0.00030	0.00692	3.000	-2.447
-0.00816	0.00604	-0.00816	0.00226	-0.00846	0.00030	0.00618	2.962	-3.068
-0.00516	0.00658	-0.00516	0.00462	-0.00458	-0.00519	0.00528	2.954	-3.023
-0.00508	0.00179	-0.00508	-0.00086	-0.00515	-0.00025	0.00761	2.904	-3.660
-0.00490	-0.00009	-0.00490	-0.00294	-0.00558	-0.00123	0.00358	2.893	-3.851
-0.00253	-0.00026	-0.00253	-0.00176	-0.00297	-0.00081	0.01378	2.884	-4.208
0.00079	-0.00007	0.00079	0.00037	0.00074	0.00046	0.00294	2.821	-4.221
-0.00858	-0.00253	-0.00858	-0.00788	-0.00700	-0.00931	0.00687	2.810	-4.837
-0.00172	-0.01049	-0.00172	-0.01310	-0.01243	-0.00449	0.00643	2.801	-4.226
0.00064	-0.00382	0.00064	-0.00405	-0.00334	-0.00237	0.00486	2.750	-3.980
0.00404	-0.00405	0.00404	-0.00234	-0.00460	0.00080	0.00592	2.743	-3.670
0.00447	-0.00434	0.00447	-0.00243	-0.00505	0.00058	0.00748	2.703	-3.067
-0.04025	-0.00409	-0.04025	-0.02796	0.03482	-0.03448	0.00863	2.695	-3.150
0.00516	-0.00181	0.00516	0.00089	-0.00508	0.00126	0.00482	2.686	-3.634
0.00221	-0.00449	0.00221	-0.00391	-0.00216	-0.00394	0.00584	2.642	-3.098
0.00599	0.00010	0.00599	0.00357	-0.00697	0.00025	0.00528	2.634	-3.511
0.00389	0.00057	0.00389	0.00290	-0.00484	0.00027	0.04574	2.625	-3.108
0.00420	0.00451	0.00420	0.00764	-0.00868	-0.00080	0.00220	2.572	-4.114
-0.00195	-0.00195	-0.00195	-0.00337	0.00379	0.00089	0.00693	2.560	-4.319
0.00117	0.00189	0.00117	0.00285	-0.00300	-0.00070	0.00034	2.503	-4.866
-0.00012	-0.00029	-0.00012	-0.00040	0.00030	0.00028	0.00189	2.493	-4.478
-0.00465	0.00229	-0.00465	-0.00004	-0.00246	0.00394	0.00530	2.484	-3.665
-0.00258	0.00648	-0.00258	0.00599	-0.00627	-0.00180	0.00412	2.437	-4.278
-0.00656	0.00509	-0.00656	0.00209	-0.00685	0.00060	0.00728	2.430	-3.509
-0.01214	0.00566	-0.01214	-0.00048	-0.01141	0.00417	0.00972	2.422	-3.078
-0.00949	0.00139	-0.00949	-0.00387	-0.00995	0.00247	0.00728	2.382	-3.269
-0.00721	0.00291	-0.00721	-0.00080	-0.00721	-0.00073	0.00649	2.373	-2.442
-0.00808	-0.00083	-0.00808	-0.00563	-0.00942	0.00287	0.00721	2.329	-3.632
-0.00725	-0.01876	-0.00725	-0.02584	-0.02383	0.01235	0.00091	2.318	-3.620
-0.00598	-0.00309	-0.00598	-0.00702	-0.00919	-0.00066	0.00811	2.306	-4.238
-0.00661	-0.00389	-0.00661	-0.00830	-0.01048	-0.00166	0.00708	2.247	-4.218
-0.00626	-0.00376	-0.00626	-0.00796	-0.00699	-0.00733	0.01031	2.237	-4.712
-0.00218	-0.00254	-0.00218	-0.00419	-0.00354	-0.00313	0.01417	2.183	-3.621
-0.00345	-0.00676	-0.00345	-0.00979	-0.00402	-0.00957	0.00907	2.174	-4.221
-0.00019	-0.00807	-0.00019	-0.00943	-0.00544	-0.00771	0.00902	2.164	-3.622
0.00057	-0.00835	0.00057	-0.00931	-0.00523	-0.00773	0.00699	2.125	-3.599
0.00681	-0.00849	0.00681	-0.00587	-0.00734	-0.00520	0.00606	2.117	-3.137
0.00677	-0.00349	0.00677	-0.00012	-0.00677	-0.00004	0.02709	2.111	-3.047
0.00301	-0.00297	0.00301	-0.00169	-0.00209	-0.00276	0.00512	2.071	-3.023
0.00440	-0.01170	0.00440	-0.01097	0.00134	-0.01174	0.00446	2.062	-3.046
0.00311	0.00035	0.00311	0.00220	-0.00381	0.00008	0.04482	2.010	-3.685
0.00216	0.00039	0.00216	0.00170	-0.00241	-0.00133	0.00306	1.999	-4.128
-0.00036	-0.00106	-0.00036	-0.00143	0.00147	-0.00006	0.00278	1.988	-4.328
0.00044	0.00112	0.00044	0.00154	-0.00159	-0.00021	0.01365	1.927	-4.847
0.00015	-0.02516	0.00015	-0.02896	0.02534	0.01402	0.00278	1.916	-4.724
-0.00212	0.00409	-0.00212	0.00350	-0.00408	-0.00034	0.00364	1.905	-4.316
-0.00437	0.01399	-0.00437	0.01363	-0.00954	-0.01067	0.00847	1.862	-3.735
-0.01126	-0.01712	-0.01126	-0.02627	-0.00153	0.02853	0.01095	1.855	-2.429
-0.00815	0.00631	-0.00815	0.00258	-0.00854	-0.00034	0.00926	1.819	-3.034
-0.00894	0.00149	-0.00894	-0.00343	-0.00929	0.00233	0.00908	1.812	-2.780
-0.00865	0.00370	-0.00865	-0.00072	-0.00861	-0.00106	0.00688	1.804	-3.052
-0.00885	-0.00063	-0.00885	-0.00584	-0.01015	0.00307	0.00709	1.756	-3.029
-0.00001	0.00222	-0.00001	0.00256	0.00185	-0.00176	0.01131	1.747	-3.734
-0.00698	-0.03900	-0.00698	-0.04907	-0.04353	0.02369	0.01034	1.686	-4.292
-0.00992	0.00150	-0.00992	-0.00399	-0.00381	-0.00999	0.00246	1.675	-4.701
-0.00587	0.00223	-0.00587	-0.00082	0.00009	-0.00593	0.00723	1.663	-4.845
-0.00362	-0.00326	-0.00362	-0.00586	-0.00458	-0.00514	0.00449	1.603	-4.897
0.00077	-0.00365	0.00077	-0.00377	-0.00287	-0.00256	0.00494	1.595	-4.585
0.00465	-0.00571	0.00465	-0.00391	-0.00601	-0.00086	0.01073	1.588	-3.057
0.00523	-0.00486	0.00523	-0.00259	-0.00562	-0.00158	0.00943	1.554	-2.646
0.00427	-0.00824	0.00427	-0.00705	-0.00496	-0.00659	0.00679	1.548	-3.052
0.00656	-0.00389	0.00656	-0.00071	-0.00657	-0.00060	0.00547	1.508	-3.047
0.00447	-0.00089	0.00447	0.00155	-0.00472	-0.00034	0.03919	1.500	-3.027
0.00468	-0.00073	0.00468	0.00185	-0.00500	-0.00056	0.00184	1.493	-3.066
0.00427	0.00115	0.00427	0.00379	-0.00566	0.00077	0.02763	1.442	-3.683
0.00109	-0.00146	0.00109	-0.00106	0.00049	-0.00143	0.00090	1.431	-3.878
0.00175	0.00128	0.00175	0.00248	-0.00289	-0.00092	0.00365	1.417	-4.919
0.00020	0.00061	0.00020	0.00082	-0.00084	-0.00006	0.00053	1.353	-4.936
0.00034	0.00101	0.00034	0.00137	-0.00098	-0.00101	0.00386	1.342	-5.207
-0.00258	0.00521	-0.00258	0.00453	-0.00516	-0.00073	0.00467	1.299	-3.701
-0.00677	0.00689	-0.00677	0.00405	-0.00785	-0.00076	0.01021	1.293	-3.381
-0.01130	0.00202	-0.01130	-0.00419	-0.00898	0.00803	0.01121	1.287	-2.436
-0.01047	0.00374	-0.01047	-0.00173	-0.00946	0.00481	0.03428	1.252	-2.450
-0.00735	0.00661	-0.00735	0.00339	-0.00706	-0.00397	0.00704	1.244	-2.785
-0.00930	0.00304	-0.00930	-0.00186	-0.00948	0.00030	0.01145	1.236	-3.053
-0.00409	0.00312	-0.00409	0.00124	-0.00267	-0.00335	0.00604	1.195	-3.145
0.00725	-0.00048	0.00725	0.00363	0.00787	0.00194	0.01238	1.186	-3.658
-0.00532	-0.00294	-0.00532	-0.00647	-0.00836	0.00049	0.00130	1.123	-4.342
-0.00865	0.00038	-0.00865	-0.00455	-0.00503	-0.00838	0.00602	1.111	-4.934
0.00294	-0.00042	0.00294	0.00121	0.00097	0.00303	0.00962	1.098	-4.843
-0.00677	-0.00482	-0.00677	-0.00948	-0.00782	-0.00864	0.00702	1.043	-4.987
-0.00424	-0.00574	-0.00424	-0.00908	-0.00323	-0.00948	0.01025	1.035	-4.211
0.00390	-0.00572	0.00390	-0.00436	-0.00577	-0.00093	0.01211	1.028	-3.022
0.00466	-0.00604	0.00466	-0.00428	-0.00570	-0.00275	0.01037	0.994	-2.780
0.00363	-0.00983	0.00363	-0.00925	-0.00561	-0.00820	0.00841	0.986	-2.446
0.00879	-0.01903	0.00879	-0.01690	-0.01108	-0.01550	0.00727	0.953	-3.041
0.00285	-0.00776	0.00285	-0.00731	-0.00111	-0.00777	0.00596	0.945	-2.660
0.00684	-0.00353	0.00684	-0.00013	-0.00646	-0.00224	0.00728	0.937	-3.051
0.00777	-0.00066	0.00777	0.00372	-0.00860	0.00041	0.00459	0.888	-3.063
0.00523	-0.00020	0.00523	0.00279	-0.00530	-0.00267	0.00121	0.876	-3.987
0.00042	-0.00325	0.00042	-0.00351	0.00292	-0.00200	0.00659	0.864	-4.917
0.00446	0.00150	0.00446	0.00430	-0.00327	-0.00526	0.00350	0.802	-4.946
-0.00209	0.00078	-0.00209	-0.00031	-0.00035	0.00209	0.00691	0.793	-3.717
-0.00192	0.00497	-0.00192	0.00463	-0.00501	-0.00010	0.00537	0.747	-3.657
-0.00330	0.00289	-0.00330	0.00144	-0.00350	0.00085	0.00862	0.739	-3.627
-0.00854	0.00577	-0.00854	0.00173	-0.00814	0.00312	0.00675	0.733	-3.061
-0.00961	0.00396	-0.00961	-0.00097	-0.00797	0.00545	0.00887	0.701	-2.460
-0.00770	0.00592	-0.00770	0.00239	-0.00797	-0.00126	0.00557	0.695	-2.532
-0.01073	0.00278	-0.01073	-0.00298	-0.01047	0.00380	0.01112	0.687	-2.447
-0.00563	0.00319	-0.00563	0.00042	-0.00512	-0.00239	0.00968	0.647	-3.130
-0.00790	-0.00181	-0.00790	-0.00665	-0.01003	0.00242	0.00951	0.637	-3.661
-0.00282	0.00097	-0.00282	-0.00050	-0.00265	-0.00108	0.01312	0.577	-3.635
-0.00484	0.00335	-0.00484	0.00108	-0.00064	-0.00491	0.01571	0.565	-4.710
-0.00574	0.00299	-0.00574	0.00014	-0.00107	-0.00564	0.00696	0.552	-4.876
-0.01913	-0.00154	-0.01913	-0.01282	-0.01428	-0.01807	0.00237	0.499	-4.881
-0.00098	-0.00332	-0.00098	-0.00440	-0.00335	-0.00301	0.00615	0.491	-4.205
-0.00225	-0.00158	-0.00225	-0.00313	-0.00132	-0.00362	0.01034	0.451	-3.029
0.00469	-0.01628	0.00469	-0.01609	-0.01225	-0.01144	0.01286	0.446	-3.141
0.00529	-0.00731	0.00529	-0.00539	-0.00720	-0.00230	0.00818	0.440	-1.849
0.00690	-0.00648	0.00690	-0.00350	-0.00773	-0.00040	0.00745	0.407	-2.465
0.00517	-0.00453	0.00517	-0.00225	-0.00527	-0.00201	0.00610	0.399	-2.656
0.00797	0.03128	0.00797	0.04072	-0.00953	0.04039	0.00608	0.391	-3.083
0.00447	-0.00709	0.00447	-0.00560	-0.00104	-0.00709	0.00427	0.345	-3.516
0.00601	0.00045	0.00601	0.00398	-0.00720	-0.00043	0.00356	0.334	-4.311
0.00331	-0.00046	0.00331	0.00138	-0.00334	-0.00129	0.00192	0.273	-4.356
0.00275	0.00037	0.00275	0.00201	-0.00240	-0.00242	0.00559	0.262	-4.715
0.00122	0.00308	0.00122	0.00425	-0.00429	-0.00108	0.00404	0.253	-4.360
0.01899	0.00270	0.01899	0.01408	-0.01271	-0.01994	0.00699	0.201	-3.748
-0.00054	0.00595	-0.00054	0.00656	-0.00557	-0.00350	0.01224	0.193	-4.124
-0.00411	0.00830	-0.00411	0.00721	-0.00811	-0.00173	0.00712	0.186	-3.085
-0.00512	0.00679	-0.00512	0.00489	-0.00675	-0.00215	0.00867	0.152	-2.788
-0.02301	0.03062	-0.02301	0.02207	-0.02964	-0.01176	0.00917	0.146	-2.466
-0.01065	0.00330	-0.01065	-0.00234	-0.00938	0.00556	0.00903	0.106	-2.469
-0.00691	0.00731	-0.00691	0.00445	-0.00633	-0.00524	0.00634	0.097	-3.147
-0.00757	-0.00023	-0.00757	-0.00464	-0.00840	0.00287	0.00666	0.087	-3.696
-0.00753	0.00630	-0.00753	0.00292	-0.00621	-0.00516	0.00345	0.035	-3.670
-0.00815	0.00075	-0.00815	-0.00384	-0.00809	-0.00396	0.00639	0.025	-4.110
-0.00568	-0.00101	-0.00568	-0.00444	-0.00677	-0.00247	0.00364	6.249	-4.287
-0.00912	-0.00405	-0.00912	-0.00995	-0.00898	-0.01008	0.00978	6.239	-4.703
-0.00273	-0.00606	-0.00273	-0.00857	-0.00785	-0.00440	0.00872	6.229	-3.609
-0.00402	-0.00754	-0.00402	-0.01102	-0.00932	-0.00714	0.00890	6.180	-3.615
0.00212	-0.00822	0.00212	-0.00827	-0.00708	-0.00477	0.00718	6.173	-3.859
0.00486	-0.00648	0.00486	-0.00467	-0.00669	-0.00083	0.00728	6.165	-3.058
0.00284	-0.00759	0.00284	-0.00713	-0.00444	-0.00626	0.00725	6.130	-2.904
0.00370	-0.00705	0.00370	-0.00601	-0.00466	-0.00530	0.00556	6.121	-2.447
0.00347	-0.00370	0.00347	-0.00227	-0.00362	-0.00202	0.00656	6.076	-3.648
0.00525	-0.00088	0.00525	0.00201	-0.00561	-0.00040	0.00504	6.067	-3.628
0.00537	0.00031	0.00537	0.00346	-0.00638	0.00033	0.00525	6.058	-3.063
0.00447	-0.00030	0.00447	0.00223	-0.00493	-0.00080	0.00162	6.004	-3.737
0.00394	-0.00005	0.00394	0.00222	-0.00341	-0.00298	0.00154	5.993	-4.352
0.00183	0.00110	0.00183	0.00233	-0.00268	-0.00127	0.00209	5.981	-4.299
0.00184	0.00451	0.00184	0.00627	-0.00498	-0.00423	0.00414	5.926	-4.591
-0.00464	0.00181	-0.00464	-0.00058	-0.00180	0.00431	0.00570	5.915	-3.707
-0.00340	0.00366	-0.00340	0.00226	-0.00382	0.00145	0.00478	5.869	-3.654
-0.00321	0.00667	-0.00321	0.00585	-0.00541	-0.00391	0.00707	5.861	-3.637
-0.01058	0.00105	-0.01058	-0.00489	-0.00818	0.00829	0.00974	5.855	-3.045
-0.00892	0.01227	-0.00892	0.00902	-0.01103	-0.00626	0.00998	5.811	-3.060
-0.00624	0.00501	-0.00624	0.00219	-0.00568	-0.00337	0.00534	5.803	-3.391
-0.00361	0.00305	-0.00361	0.00144	-0.00306	-0.00239	0.00543	5.795	-3.062
-0.00721	-0.00057	-0.00721	-0.00483	-0.00851	-0.00171	0.00325	5.748	-3.628
-0.00474	-0.00330	-0.00474	-0.00655	-0.00808	0.00030	0.00775	5.737	-4.226
-0.00217	0.00021	-0.00217	-0.00101	-0.00200	-0.00133	0.01349	5.676	-4.233
-0.01718	0.00040	-0.01718	-0.00946	-0.00748	-0.01812	0.01122	5.665	-4.710
0.00028	-0.00310	0.00028	-0.00342	-0.00339	-0.00051	0.00328	5.656	-4.239
0.00059	-0.00145	0.00059	-0.00134	-0.00146	0.00010	0.00238	5.601	-4.280
0.00079	-0.00357	0.00079	-0.00367	-0.00276	-0.00255	0.01052	5.590	-4.364
0.00312	-0.00763	0.00312	-0.00700	-0.00616	-0.00456	0.01009	5.547	-3.668
0.00464	-0.00261	0.00464	-0.00033	-0.00465	-0.00014	0.00456	5.539	-3.374
0.00632	-0.00304	0.00632	0.00014	-0.00632	-0.00013	0.01283	5.532	-3.058
0.00567	-0.00239	0.00567	0.00052	-0.00569	-0.00020	0.00479	5.490	-3.063
0.00542	0.00154	0.00542	0.00491	-0.00725	0.00099	0.00558	5.481	-3.387
0.00240	0.00293	0.00240	0.00476	-0.00487	0.00218	0.02989	5.473	-3.108
0.00165	0.00008	0.00165	0.00104	-0.00191	-0.00043	0.00065	5.416	-3.744
0.00232	0.00189	0.00232	0.00352	-0.00385	-0.00172	0.00499	5.404	-4.479
