0.10	0.05614	0.03498	0.05344	0.02508
0.10	0.01496	0.03984	0.03145	0.03492
0.10	-0.10093	-0.05157	-0.04439	-0.02285
0.10	0.06215	0.00616	0.01648	-0.00352
0.10	-0.00373	0.04279	0.00494	0.02735
0.10	-0.00267	0.01097	0.00059	0.01644
0.10	0.03669	-0.01720	0.02117	-0.00595
0.10	0.05824	0.04628	0.04248	0.02903
0.10	0.04104	0.02129	0.04166	0.02389
0.10	0.01574	0.02677	0.02679	0.02582
0.10	0.06216	0.03839	0.04699	0.03420
0.10	0.04497	0.01261	0.04584	0.01980
0.10	0.04086	0.04354	0.04300	0.03559
0.10	-0.02421	-0.01232	0.00449	0.00358
0.10	0.06834	-0.00068	0.04095	0.00074
0.10	0.03877	0.01068	0.03970	0.00737
0.10	-0.16974	0.03659	-0.07985	0.02683
0.10	0.04479	0.00161	-0.00879	0.01005
0.10	0.11962	-0.04205	0.06471	-0.02473
0.10	0.02015	0.00360	0.03918	-0.00581
0.10	0.00721	0.01293	0.02096	0.00666
0.10	0.05410	0.00446	0.03988	0.00520
0.10	0.06824	0.00372	0.05610	0.00421
0.10	0.04617	0.00372	0.05039	0.00388
0.10	0.01837	0.00042	0.03206	0.00157
0.10	0.05041	0.02496	0.04247	0.01708
0.10	0.05612	-0.00558	0.05026	0.00199
0.10	-0.00074	0.01016	0.02087	0.00747
0.10	0.04180	0.02606	0.03274	0.01979
0.10	0.06304	-0.02216	0.05009	-0.00822
0.10	0.04231	-0.00288	0.04565	-0.00466
0.10	0.04820	0.04316	0.04710	0.02721
0.10	0.07196	0.03509	0.06136	0.03248
0.10	0.05198	0.05139	0.05600	0.04509
0.10	0.00373	0.04716	0.02616	0.04647
0.10	0.03189	0.03869	0.02943	0.04129
0.10	-0.07486	-0.09216	-0.03049	-0.04805
0.10	0.06145	-0.02385	0.02205	-0.03192
0.10	0.04161	0.03720	0.03315	0.01392
0.10	0.03670	0.02849	0.03519	0.02367
0.10	0.06243	-0.02683	0.05071	-0.00993
0.10	0.04055	0.02860	0.04488	0.01586
0.10	-0.00435	0.04097	0.01688	0.03254
0.10	0.00592	0.00364	0.01060	0.01323
0.10	0.06652	0.01530	0.04253	0.01461
0.10	0.07028	-0.00886	0.05844	-0.00108
0.10	0.06940	0.02529	0.06469	0.01646
0.10	0.07487	0.05065	0.07052	0.03929
0.10	0.05706	0.01239	0.06283	0.02137
0.10	0.06095	0.02560	0.06176	0.02418
0.10	0.02425	0.04719	0.04028	0.03954
0.10	0.03250	0.03594	0.03585	0.03715
0.10	0.07438	-0.00049	0.05796	0.01197
0.10	0.07593	0.00896	0.06821	0.00997
0.10	0.04235	0.01458	0.05343	0.01304
0.10	0.03347	0.02936	0.04205	0.02390
0.10	0.06535	0.04725	0.05543	0.03952
0.10	0.06225	0.01908	0.05932	0.02591
0.10	0.01691	0.04523	0.03507	0.03880
0.10	-0.00880	0.02056	0.01007	0.02666
0.10	0.06952	0.01277	0.04423	0.01736
0.10	0.06111	0.02279	0.05386	0.02098
0.10	0.04934	-0.00762	0.05128	0.00190
0.10	0.03165	0.04963	0.04009	0.03365
0.10	0.06426	0.01767	0.05386	0.02302
0.10	0.06511	0.07459	0.06033	0.05760
0.10	0.01082	0.05291	0.03208	0.05447
0.10	0.03340	0.02136	0.03283	0.03243
0.10	0.05119	0.01431	0.04335	0.02033
0.10	0.06986	-0.01522	0.05850	-0.00338
0.10	0.10993	-0.00494	0.08789	-0.00442
0.10	0.02639	0.04303	0.05304	0.02700
0.10	0.05802	0.02774	0.05589	0.02750
0.10	0.08458	0.04819	0.07233	0.04132
0.10	0.03285	0.05807	0.04971	0.05250
0.10	0.01057	0.03662	0.02736	0.04192
0.10	0.06214	0.14313	0.04725	0.10943
0.10	0.11110	-0.07709	0.08357	-0.01447
0.10	0.06652	-0.00547	0.07383	-0.00847
0.10	0.03837	0.05143	0.05347	0.03160
0.10	0.03408	0.04461	0.04241	0.04027
0.10	0.06376	0.01343	0.05459	0.02240
0.10	0.05345	0.02394	0.05393	0.02343
0.10	0.03844	0.03602	0.04514	0.03178
