-0.00071	0.01971	-0.00071	0.02235	-0.00777	0.02097	0.02211	5.496	-0.050
-0.01683	0.00360	-0.01683	-0.00556	0.01769	0.00119	0.00132	5.496	0.000
-0.07646	0.04872	-0.07646	0.01212	0.06625	0.04005	0.00575	5.496	0.000
-0.06841	0.02777	-0.06841	-0.00743	0.05810	0.03686	0.06253	5.470	-2.185
-0.05229	0.00360	-0.05229	-0.02604	0.05587	0.01703	0.04805	5.463	-4.254
-0.07969	0.05034	-0.07969	0.01212	0.00712	0.08028	0.05961	5.410	-4.359
-0.03778	0.22440	-0.03778	0.23730	-0.22862	0.07394	0.02665	5.403	-4.266
-0.01038	0.01488	-0.01038	0.01118	-0.01042	0.01115	0.02732	5.395	-4.212
-0.07485	-0.00769	-0.07485	-0.05209	0.00648	0.09096	0.05460	5.340	-4.612
-0.00071	0.00037	-0.00071	0.00002	-0.00042	0.00058	0.04378	5.334	-3.362
-0.00071	-0.06893	-0.00071	-0.08001	0.03489	0.07200	0.08301	5.288	-3.862
0.05892	-0.03347	0.05892	-0.00463	0.05621	-0.01827	0.05003	5.281	-3.362
0.02991	-0.05765	0.02991	-0.04930	0.03178	0.04811	0.06860	5.249	-2.700
0.04280	-0.03186	0.04280	-0.01208	0.04265	0.01260	0.04837	5.245	-2.552
0.04280	-0.04798	0.04280	-0.03069	0.02670	0.04540	0.05261	5.208	-3.081
0.03958	-0.02058	0.03958	-0.00091	0.03459	0.01925	0.03676	5.202	-3.420
0.04442	0.01488	0.04442	0.04282	0.06027	-0.01316	0.02747	5.196	-3.438
0.06053	-0.02219	0.06053	0.00932	0.03698	0.04882	0.05593	5.148	-3.999
0.04925	-0.00124	0.04925	0.02700	0.04443	0.03435	0.01533	5.140	-4.333
0.06214	-0.02380	0.06214	0.00839	-0.00600	0.06242	0.11441	5.082	-4.881
-0.07969	0.00843	-0.07969	-0.03627	-0.00984	-0.08699	0.03933	5.074	-4.261
0.00090	0.05517	0.00090	0.06422	0.03896	0.05106	0.06786	5.021	-4.465
0.02669	0.05195	0.02669	0.07539	0.01910	0.07765	0.04504	5.013	-4.365
-0.10709	0.06001	-0.10709	0.00746	0.09692	-0.04614	0.06173	5.007	-3.502
-0.03456	0.07935	-0.03456	0.07167	0.04327	0.06677	0.08761	4.972	-2.949
-0.07163	0.03744	-0.07163	0.00188	0.07156	-0.00351	0.05996	4.967	-2.554
-0.05229	0.06645	-0.05229	0.04654	0.03643	0.05977	0.07724	4.933	-2.815
-0.04584	0.00843	-0.04584	-0.01673	0.04880	-0.00016	0.05646	4.929	-2.548
-0.04745	0.12770	-0.04745	0.12006	-0.05530	0.11664	0.06666	4.886	-3.580
0.04764	-0.01091	0.04764	0.01491	-0.04166	-0.02750	0.03612	4.880	-3.388
