0	1.00000	-0.00587	-0.01237	0.01210	-0.01416	-0.00587	-0.01767	0.02218	0.92806	-0.02255
7378	1.00000	-0.03810	0.00213	0.04273	0.00277	-0.03810	-0.01954	0.06508	0.90505	-4.74918
7388	1.00000	-0.02037	-0.00915	0.02804	0.01127	-0.02037	-0.02233	0.02924	0.84062	-9.49836
7398	1.00000	0.00058	-0.05589	0.05889	0.02558	0.00058	-0.06420	0.03475	0.77159	-9.73959
7408	1.00000	0.05860	-0.06395	0.07077	0.00506	0.05860	-0.04001	0.04455	0.71790	-4.86979
7418	1.00000	0.07472	-0.04622	0.07477	0.00989	0.07472	-0.01023	0.07699	0.66882	-4.57906
7428	1.00000	0.06021	-0.03333	0.04621	0.03878	0.06021	-0.00372	0.04246	0.60899	-9.10377
7438	1.00000	-0.08323	-0.03333	-0.09854	-0.06857	-0.08323	-0.08653	0.06454	0.53689	-9.13086
7448	1.00000	0.01347	0.03920	0.03815	0.03924	0.01347	0.05305	0.04847	0.47400	-4.98047
7458	1.00000	-0.05099	0.06821	0.06729	0.02247	-0.05099	0.04932	0.06390	0.42338	0.00000
7468	1.00000	-0.03649	0.05048	0.03285	0.04047	-0.03649	0.03723	0.04932	0.37276	-4.99669
7478	1.00000	-0.02843	0.02470	0.01250	0.02825	-0.02843	0.01210	0.11291	0.31140	-4.99660
7488	1.00000	-0.01231	-0.02688	0.03881	0.01001	-0.01231	-0.03815	0.06467	0.24083	-4.99669
7498	1.00000	0.01831	-0.07523	0.07185	0.03152	0.01831	-0.07630	0.05407	0.18101	-4.99669
7508	1.00000	0.05216	-0.06395	0.06433	0.02223	0.05216	-0.04373	0.08832	0.13039	0.00000
7518	1.00000	0.06666	-0.06395	0.05707	0.04936	0.06666	-0.03535	0.06640	0.07517	-4.98045
7528	1.00000	0.04249	0.03437	0.07681	-0.00530	0.04249	0.06421	0.11963	0.00920	-4.99668
7538	1.00000	0.04410	0.01825	0.04078	0.04946	0.04410	0.04653	0.03762	6.22489	-9.35357
7548	1.00000	-0.02198	0.03759	0.03718	0.00663	-0.02198	0.03071	0.04659	6.16354	-4.67678
7558	1.00000	-0.03649	0.05532	0.04365	0.03547	-0.03649	0.04281	0.06362	6.10985	-4.69109
7568	1.00000	-0.03649	0.03437	0.02503	0.03243	-0.03649	0.01862	0.03561	6.05309	-4.86979
7578	1.00000	-0.03649	0.00536	0.02848	0.02724	-0.03649	-0.01488	0.05420	5.98713	-9.46904
7588	1.00000	-0.00103	-0.03333	0.03651	0.01397	-0.00103	-0.03908	0.03685	5.91963	-4.73452
7598	1.00000	0.02959	-0.07201	0.05934	0.04145	0.02959	-0.06606	0.08136	5.85674	-4.85438
7608	1.00000	0.06666	-0.03333	0.06651	0.00448	0.06666	0.00001	0.22046	5.80152	-4.67678
7618	1.00000	0.06344	-0.01076	0.06391	0.02292	0.06344	0.02420	0.03287	5.74169	-4.67678
7628	1.00000	0.03604	-0.00109	0.02314	0.03384	0.03604	0.01955	0.02888	5.67266	-4.66257
7638	1.00000	0.01347	0.01180	0.00873	0.02374	0.01347	0.02141	0.04490	5.60363	-4.69109
7648	1.00000	-0.04777	0.03920	0.05060	0.00586	-0.04777	0.01769	0.05278	5.54534	-4.56543
7658	1.00000	-0.05422	-0.01076	0.06667	-0.02017	-0.05422	-0.04373	0.04634	5.48552	-4.85438
7668	1.00000	-0.01715	-0.01882	0.03596	-0.00112	-0.01715	-0.03163	0.03885	5.42569	-4.86979
7678	1.00000	0.01347	-0.02688	0.02609	-0.00646	0.01347	-0.02326	0.01913	5.35206	-9.46904
7688	1.00000	0.03604	-0.05428	0.05224	0.01794	0.03604	-0.04187	0.04545	5.28303	-4.74918
7698	1.00000	0.06666	-0.01560	0.06853	-0.01290	0.06666	0.02048	0.05712	5.22627	-4.69109
